sample	group	view	value	combi	ntotal	ptotal
GSM5282528	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282529	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282530	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282531	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282532	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282533	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282534	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282535	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM5282536	EoE	Bacteria_Esophagus	FALSE	missing	N=78	D=40
GSM1022684	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM1022685	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM1022686	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM1022687	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM1022688	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM1022689	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM4735798	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM4735799	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM4735800	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM4735801	GERD	Bacteria_Esophagus	TRUE	Bacteria_Esophagus	N=14	D=40
GSM4735788	GERD	Bacteria_Esophagus	FALSE	missing	N=14	D=40
GSM4735789	GERD	Bacteria_Esophagus	FALSE	missing	N=14	D=40
GSM4735790	GERD	Bacteria_Esophagus	FALSE	missing	N=14	D=40
GSM4735791	GERD	Bacteria_Esophagus	FALSE	missing	N=14	D=40
GSM1022678	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1022679	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1022680	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1022681	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1022682	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1022683	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415912	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415913	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415914	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415915	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415916	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415917	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415918	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415919	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415920	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM1415921	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103946	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103947	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103948	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103949	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103950	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103951	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103952	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103953	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103954	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM3103955	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260265	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260266	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260267	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260268	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260269	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260270	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260271	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260272	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260273	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260274	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260275	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4260276	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4735795	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4735797	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4735802	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4735803	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4735804	EoE	Fungi_Blood	FALSE	missing	N=78	D=15
GSM4735785	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM4735787	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM4735792	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM4735793	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM4735794	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282507	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282508	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282509	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282510	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282511	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282512	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282513	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282514	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282515	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282516	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282517	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282518	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282519	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282520	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282521	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282522	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282523	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282524	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282525	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282526	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282527	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282528	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282529	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282530	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282531	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282532	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282533	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282534	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282535	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM5282536	EoE	Fungi_Blood	TRUE	Fungi_Blood	N=78	D=15
GSM1022684	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM1022685	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM1022686	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM1022687	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM1022688	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM1022689	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM4735798	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM4735799	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM4735800	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM4735801	GERD	Fungi_Blood	FALSE	missing	N=14	D=15
GSM4735788	GERD	Fungi_Blood	TRUE	Fungi_Blood	N=14	D=15
GSM4735789	GERD	Fungi_Blood	TRUE	Fungi_Blood	N=14	D=15
GSM4735790	GERD	Fungi_Blood	TRUE	Fungi_Blood	N=14	D=15
GSM4735791	GERD	Fungi_Blood	TRUE	Fungi_Blood	N=14	D=15
GSM1022678	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1022679	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1022680	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1022681	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1022682	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1022683	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415912	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415913	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415914	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415915	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415916	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415917	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415918	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415919	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415920	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM1415921	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM3103946	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103947	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103948	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103949	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103950	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103951	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103952	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103953	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103954	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM3103955	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260265	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260266	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260267	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260268	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260269	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260270	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260271	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260272	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260273	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260274	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260275	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4260276	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4735795	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM4735797	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM4735802	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM4735803	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM4735804	EoE	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=78	D=15
GSM4735785	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4735787	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4735792	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4735793	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM4735794	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282507	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282508	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282509	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282510	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282511	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282512	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282513	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282514	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282515	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282516	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282517	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282518	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282519	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282520	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282521	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282522	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282523	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282524	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282525	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282526	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282527	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282528	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282529	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282530	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282531	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282532	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282533	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282534	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282535	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM5282536	EoE	Fungi_Esophagus	FALSE	missing	N=78	D=15
GSM1022684	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM1022685	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM1022686	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM1022687	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM1022688	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM1022689	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM4735798	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM4735799	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM4735800	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM4735801	GERD	Fungi_Esophagus	TRUE	Fungi_Esophagus	N=14	D=15
GSM4735788	GERD	Fungi_Esophagus	FALSE	missing	N=14	D=15
GSM4735789	GERD	Fungi_Esophagus	FALSE	missing	N=14	D=15
GSM4735790	GERD	Fungi_Esophagus	FALSE	missing	N=14	D=15
GSM4735791	GERD	Fungi_Esophagus	FALSE	missing	N=14	D=15
GSM1022678	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1022679	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1022680	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1022681	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1022682	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1022683	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415912	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415913	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415914	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415915	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415916	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415917	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415918	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415919	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415920	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM1415921	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103946	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103947	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103948	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103949	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103950	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103951	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103952	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103953	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103954	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM3103955	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260265	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260266	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260267	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260268	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260269	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260270	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260271	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260272	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260273	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260274	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260275	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4260276	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4735795	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4735797	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4735802	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4735803	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4735804	EoE	Human_Blood	FALSE	missing	N=78	D=11096
GSM4735785	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM4735787	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM4735792	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM4735793	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM4735794	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282507	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282508	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282509	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282510	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282511	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282512	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282513	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282514	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282515	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282516	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282517	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282518	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282519	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282520	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282521	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282522	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282523	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282524	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282525	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282526	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282527	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282528	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282529	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282530	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282531	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282532	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282533	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282534	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282535	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM5282536	EoE	Human_Blood	TRUE	Human_Blood	N=78	D=11096
GSM1022684	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022685	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022686	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022687	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022688	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022689	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735798	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735799	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735800	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735801	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735788	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM4735789	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM4735790	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM4735791	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM1022678	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1022679	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1022680	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1022681	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1022682	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1022683	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415912	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415913	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415914	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415915	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415916	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415917	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415918	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415919	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415920	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM1415921	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103946	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103947	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103948	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103949	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103950	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103951	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103952	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103953	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103954	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM3103955	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260265	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260266	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260267	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260268	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260269	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260270	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260271	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260272	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260273	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260274	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260275	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4260276	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4735795	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4735797	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4735802	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4735803	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4735804	EoE	Human_Esophagus	TRUE	Human_Esophagus	N=78	D=11096
GSM4735785	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM4735787	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM4735792	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM4735793	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM4735794	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282507	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282508	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282509	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282510	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282511	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282512	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
GSM5282513	EoE	Human_Esophagus	FALSE	missing	N=78	D=11096
