feature	factor	value	view
CTNNA1	Factor2	-0.0034036443426963556	Human transcriptome
CTNNAL1	Factor2	0.0347364709170332	Human transcriptome
CTNNB1	Factor2	0.04586588855096716	Human transcriptome
CTNNBIP1	Factor2	0.011885670426980568	Human transcriptome
CTNNBL1	Factor2	-0.023961942707142712	Human transcriptome
CTNND1	Factor2	0.0029028901783159306	Human transcriptome
CTNS	Factor2	0.03832042774826318	Human transcriptome
CTPS1	Factor2	-1.6705107688521945e-5	Human transcriptome
CTPS2	Factor2	0.042929157580414844	Human transcriptome
CTR9	Factor2	1.2243361313594852	Human transcriptome
CTSA	Factor2	0.003178419634468991	Human transcriptome
CTSB	Factor2	0.04851170836384213	Human transcriptome
CTSC	Factor2	6.503080160071943e-4	Human transcriptome
CTSD	Factor2	0.001617844285705178	Human transcriptome
CTSE	Factor2	-7.491684082374081e-4	Human transcriptome
CTSF	Factor2	0.07748053523673372	Human transcriptome
CTSH	Factor2	9.302782923920488e-4	Human transcriptome
CTSK	Factor2	0.0024455810404673353	Human transcriptome
CTSL	Factor2	-0.03538140900719332	Human transcriptome
CTSO	Factor2	0.6984859267695495	Human transcriptome
CTSS	Factor2	-0.012500845595280504	Human transcriptome
CTSV	Factor2	7.918050721540053e-4	Human transcriptome
CTSW	Factor2	-9.762962078267894e-4	Human transcriptome
CTSZ	Factor2	0.0398194446418998	Human transcriptome
CTTN	Factor2	-0.09392159488567746	Human transcriptome
CTTNBP2	Factor2	0.002434094312162501	Human transcriptome
CTTNBP2NL	Factor2	0.043347210502576033	Human transcriptome
CTU2	Factor2	-0.0028126654906838336	Human transcriptome
CUBN	Factor2	0.016537770738358295	Human transcriptome
CUEDC1	Factor2	0.03027288251170838	Human transcriptome
CUEDC2	Factor2	0.03890115283309876	Human transcriptome
CUL1	Factor2	3.1902879095769047e-4	Human transcriptome
CUL2	Factor2	-0.006508931539937386	Human transcriptome
CUL3	Factor2	0.0021775154984817096	Human transcriptome
CUL4A	Factor2	0.0012168162720448013	Human transcriptome
CUL4B	Factor2	0.0027107881968325195	Human transcriptome
CUL5	Factor2	-0.004680580828089021	Human transcriptome
CUL7	Factor2	0.4020544023465413	Human transcriptome
CUL9	Factor2	0.8962157074291064	Human transcriptome
CUTA	Factor2	0.024218979880833547	Human transcriptome
CUTC	Factor2	0.01701935309075582	Human transcriptome
CUX1	Factor2	0.001379273587739804	Human transcriptome
CWC15	Factor2	0.06097532518286278	Human transcriptome
CWC22	Factor2	-8.179054316980047e-4	Human transcriptome
CWC25	Factor2	0.7823868801837155	Human transcriptome
CWC27	Factor2	0.02037787997127755	Human transcriptome
CWF19L1	Factor2	0.43554435016199444	Human transcriptome
CWF19L2	Factor2	0.03928606704756103	Human transcriptome
CWH43	Factor2	-8.545772764066974e-4	Human transcriptome
CX3CR1	Factor2	-5.622267552340062e-4	Human transcriptome
CXADR	Factor2	-1.4766466284348632e-5	Human transcriptome
CXCL1	Factor2	0.007233152761101129	Human transcriptome
CXCL10	Factor2	-0.0025021679079453955	Human transcriptome
CXCL11	Factor2	-0.0024644842493504013	Human transcriptome
CXCL14	Factor2	0.0018488800692023407	Human transcriptome
CXCL16	Factor2	0.5500688762557624	Human transcriptome
CXCL17	Factor2	-0.0019813318208796106	Human transcriptome
CXCL5	Factor2	-7.222824389082413e-4	Human transcriptome
CXCL8	Factor2	0.012279055052996368	Human transcriptome
CXCL9	Factor2	-3.2315266483194985e-4	Human transcriptome
CXCR1	Factor2	-0.0028394132468144316	Human transcriptome
CXCR2	Factor2	2.502306006590117e-4	Human transcriptome
CXCR2P1	Factor2	0.0022675217987129462	Human transcriptome
CXCR3	Factor2	-0.0016939768363749782	Human transcriptome
CXCR4	Factor2	-0.016589391015960173	Human transcriptome
CXorf21	Factor2	-0.0015618235075589312	Human transcriptome
CXorf23	Factor2	0.011419229171267305	Human transcriptome
CXorf38	Factor2	0.03321310886590957	Human transcriptome
CXorf40A	Factor2	4.7137200781370917e-4	Human transcriptome
CXorf40B	Factor2	0.004487326885531501	Human transcriptome
CXorf56	Factor2	0.061853884445647184	Human transcriptome
CXorf57	Factor2	0.001380630460285375	Human transcriptome
CXXC1	Factor2	0.1766335871903021	Human transcriptome
CXXC5	Factor2	0.05630018291607551	Human transcriptome
CYB561	Factor2	0.021130726973486422	Human transcriptome
CYB561A3	Factor2	0.1000708347881801	Human transcriptome
CYB561D1	Factor2	0.0029084174791792683	Human transcriptome
CYB5A	Factor2	-0.0015825115545666413	Human transcriptome
CYB5B	Factor2	9.111466705399797e-5	Human transcriptome
CYB5D2	Factor2	0.042955373555081416	Human transcriptome
CYB5R1	Factor2	-1.1529666450656844e-4	Human transcriptome
CYB5R2	Factor2	6.180509178670621e-4	Human transcriptome
CYB5R3	Factor2	-0.018688379126121882	Human transcriptome
CYB5R4	Factor2	0.04710789946573197	Human transcriptome
CYB5RL	Factor2	0.004883771500169473	Human transcriptome
CYBA	Factor2	0.026958086101566775	Human transcriptome
CYBB	Factor2	-6.706332425464219e-4	Human transcriptome
CYBRD1	Factor2	0.008038065866834802	Human transcriptome
CYC1	Factor2	0.007760714154360234	Human transcriptome
CYCS	Factor2	-0.004467083178435492	Human transcriptome
CYFIP1	Factor2	-0.007441942058782282	Human transcriptome
CYFIP2	Factor2	0.0032692676087798652	Human transcriptome
CYGB	Factor2	-0.0019887252200992606	Human transcriptome
CYHR1	Factor2	-0.0024794149192875633	Human transcriptome
CYLD	Factor2	0.1840025187013599	Human transcriptome
CYP1B1	Factor2	-0.06694063188122981	Human transcriptome
CYP20A1	Factor2	0.01698149574261203	Human transcriptome
CYP24A1	Factor2	-0.0018429217400895371	Human transcriptome
CYP27A1	Factor2	0.011034729348076266	Human transcriptome
CYP2E1	Factor2	-2.954328399747235e-4	Human transcriptome
CYP2R1	Factor2	0.0017648880483409446	Human transcriptome
CYP2S1	Factor2	-0.005005287233773357	Human transcriptome
CYP2U1	Factor2	0.01921074013230003	Human transcriptome
CYP4B1	Factor2	-0.0019573012436407515	Human transcriptome
CYP4F12	Factor2	-0.005108424352902014	Human transcriptome
CYP4F22	Factor2	-0.003148668621397495	Human transcriptome
CYP4F3	Factor2	6.059358284361287e-4	Human transcriptome
CYP4V2	Factor2	0.8835210022406742	Human transcriptome
CYP7B1	Factor2	-6.042588975578373e-4	Human transcriptome
CYR61	Factor2	-2.462772269073401e-4	Human transcriptome
CYSLTR1	Factor2	-0.0013589710772440745	Human transcriptome
CYSTM1	Factor2	0.012740098572473213	Human transcriptome
CYTH1	Factor2	0.002955612469747635	Human transcriptome
CYTH2	Factor2	0.7382939046164713	Human transcriptome
CYTH3	Factor2	0.030342466550329773	Human transcriptome
CYTH4	Factor2	-9.408696928804426e-4	Human transcriptome
CYTIP	Factor2	-0.020669758974623996	Human transcriptome
D2HGDH	Factor2	0.9475512067296376	Human transcriptome
DAAM1	Factor2	0.0378890139366695	Human transcriptome
DAB2	Factor2	0.03506961318728223	Human transcriptome
DAB2IP	Factor2	-3.558150940756044e-5	Human transcriptome
DACT1	Factor2	8.978756475387602e-4	Human transcriptome
DAD1	Factor2	0.05261203423631308	Human transcriptome
DAG1	Factor2	-0.022429610930905144	Human transcriptome
DAGLB	Factor2	7.611151323436981e-4	Human transcriptome
DALRD3	Factor2	0.04030566689859631	Human transcriptome
DANCR	Factor2	-3.6919382372116395e-4	Human transcriptome
DAP	Factor2	-0.04098573089770846	Human transcriptome
DAP3	Factor2	-6.924049890367702e-4	Human transcriptome
DAPK1	Factor2	-0.07445978779488216	Human transcriptome
DAPK2	Factor2	0.002622938793818622	Human transcriptome
DAPK3	Factor2	1.971103034856339e-4	Human transcriptome
DAPL1	Factor2	-0.0012105596018531944	Human transcriptome
DAPP1	Factor2	0.005013878810849383	Human transcriptome
DARS	Factor2	-0.014419823355606171	Human transcriptome
DARS2	Factor2	0.12153034107909022	Human transcriptome
DAXX	Factor2	0.033783189635997475	Human transcriptome
DAZAP1	Factor2	0.02319282430767698	Human transcriptome
DAZAP2	Factor2	6.828606388791545e-4	Human transcriptome
DBF4	Factor2	0.008050277683463359	Human transcriptome
DBI	Factor2	-0.015792404747696172	Human transcriptome
DBN1	Factor2	0.06323439571887997	Human transcriptome
DBNDD1	Factor2	0.010428973022795102	Human transcriptome
DBNL	Factor2	9.368690199219751e-4	Human transcriptome
DBP	Factor2	0.002319828287559735	Human transcriptome
DBR1	Factor2	0.03372697624236296	Human transcriptome
DBT	Factor2	-0.00587996603682436	Human transcriptome
DCAF1	Factor2	1.3973958137724893	Human transcriptome
DCAF10	Factor2	-0.001451956046458565	Human transcriptome
DCAF11	Factor2	0.8735124498340393	Human transcriptome
DCAF12	Factor2	0.002589437977090134	Human transcriptome
DCAF13	Factor2	-0.7095956737192639	Human transcriptome
DCAF15	Factor2	1.4614552182071456e-5	Human transcriptome
DCAF16	Factor2	0.004169251745363713	Human transcriptome
DCAF17	Factor2	0.03648198735110097	Human transcriptome
DCAF4	Factor2	-0.006854832046237983	Human transcriptome
DCAF5	Factor2	-0.0016721611058584953	Human transcriptome
DCAF6	Factor2	-0.001843589100262265	Human transcriptome
DCAF7	Factor2	0.01160195954362242	Human transcriptome
DCAF8	Factor2	0.0014326585009242524	Human transcriptome
DCAKD	Factor2	0.09328914169281786	Human transcriptome
DCBLD1	Factor2	6.670105738471246e-5	Human transcriptome
DCBLD2	Factor2	0.0031387248998816925	Human transcriptome
DCK	Factor2	0.18119953888526966	Human transcriptome
DCLRE1A	Factor2	0.04605669458135276	Human transcriptome
DCLRE1B	Factor2	-0.0019296234722548647	Human transcriptome
DCLRE1C	Factor2	0.8334798098195235	Human transcriptome
DCN	Factor2	-0.028572565470002656	Human transcriptome
DCP1A	Factor2	0.0452040311831391	Human transcriptome
DCP1B	Factor2	0.6223907959018812	Human transcriptome
DCP2	Factor2	8.61559137431742e-4	Human transcriptome
DCPS	Factor2	-0.05791399694589492	Human transcriptome
DCTD	Factor2	0.003337757075575908	Human transcriptome
DCTN1	Factor2	-0.23813803086707783	Human transcriptome
DCTN2	Factor2	0.05412066108318554	Human transcriptome
DCTN3	Factor2	0.004910888285073435	Human transcriptome
DCTN4	Factor2	0.002047533500793633	Human transcriptome
DCTN5	Factor2	0.0034437890344749538	Human transcriptome
DCTN6	Factor2	0.034567847612345354	Human transcriptome
DCTPP1	Factor2	0.007615640099856095	Human transcriptome
DCUN1D1	Factor2	1.0090884905648394	Human transcriptome
DCUN1D2	Factor2	0.02460212296572037	Human transcriptome
DCUN1D3	Factor2	0.002220056497816732	Human transcriptome
DCUN1D4	Factor2	-0.003422825124005844	Human transcriptome
DCUN1D5	Factor2	-0.001218430426420066	Human transcriptome
DCXR	Factor2	0.03036953398657127	Human transcriptome
DDA1	Factor2	0.00524860918045133	Human transcriptome
DDAH2	Factor2	0.009402336497470517	Human transcriptome
DDB1	Factor2	0.06558967829212571	Human transcriptome
DDB2	Factor2	0.11416569991866908	Human transcriptome
DDHD1	Factor2	0.2633550573796584	Human transcriptome
DDHD2	Factor2	0.8334797721465804	Human transcriptome
DDI2	Factor2	-0.03028328715500266	Human transcriptome
DDIT3	Factor2	0.005315454981558841	Human transcriptome
DDIT4	Factor2	0.015149531167570672	Human transcriptome
DDOST	Factor2	4.1165939483168905e-06	Human transcriptome
DDR1	Factor2	-0.004077385490917324	Human transcriptome
DDRGK1	Factor2	-0.011863947920540746	Human transcriptome
DDX1	Factor2	-0.001452138605009305	Human transcriptome
DDX10	Factor2	0.01731548397367392	Human transcriptome
DDX11	Factor2	0.016480873834772754	Human transcriptome
DDX17	Factor2	0.0203145599349824	Human transcriptome
DDX18	Factor2	-0.0019833290859335956	Human transcriptome
DDX19A	Factor2	0.015493019705038096	Human transcriptome
DDX19B	Factor2	0.004882062782491326	Human transcriptome
DDX20	Factor2	0.9009741751792195	Human transcriptome
DDX21	Factor2	-0.004651693596522255	Human transcriptome
DDX23	Factor2	0.060542488822989474	Human transcriptome
DDX24	Factor2	0.0025965831839300404	Human transcriptome
DDX27	Factor2	-0.0017187162242383487	Human transcriptome
DDX28	Factor2	0.022657963217760257	Human transcriptome
DDX31	Factor2	5.706096610539306e-5	Human transcriptome
DDX39A	Factor2	0.6447530825719051	Human transcriptome
DDX39B	Factor2	-0.002973165652021558	Human transcriptome
DDX3X	Factor2	0.002411135320441611	Human transcriptome
DDX3Y	Factor2	8.204353457611103e-4	Human transcriptome
DDX41	Factor2	0.04755660753050467	Human transcriptome
DDX42	Factor2	-1.4553913030007675	Human transcriptome
DDX46	Factor2	-0.005946647282870975	Human transcriptome
DDX49	Factor2	0.0018270511177354198	Human transcriptome
DDX5	Factor2	0.01941293355324459	Human transcriptome
DDX50	Factor2	0.3159794979673446	Human transcriptome
DDX51	Factor2	4.183413145831115e-4	Human transcriptome
DDX52	Factor2	0.1506919640634488	Human transcriptome
DDX54	Factor2	-0.002428403696751844	Human transcriptome
DDX55	Factor2	1.1178803024422828	Human transcriptome
DDX56	Factor2	2.7682564324113117e-4	Human transcriptome
DDX58	Factor2	0.05943667560257141	Human transcriptome
DDX59	Factor2	0.012612682519303123	Human transcriptome
DDX6	Factor2	0.17059273978427864	Human transcriptome
DDX60	Factor2	1.2390742748637322	Human transcriptome
DDX60L	Factor2	0.0011925443420003558	Human transcriptome
DEAF1	Factor2	0.9618181703197587	Human transcriptome
DECR1	Factor2	-5.722697837471264e-4	Human transcriptome
DEDD	Factor2	0.019970196547950597	Human transcriptome
DEDD2	Factor2	0.096522437746896	Human transcriptome
DEF6	Factor2	0.11818270977024822	Human transcriptome
DEF8	Factor2	0.5581568431640738	Human transcriptome
DEFA3	Factor2	1.081743719857645e-4	Human transcriptome
DEFA4	Factor2	3.3664147559607326e-4	Human transcriptome
DEGS1	Factor2	0.006255933361675418	Human transcriptome
DEGS2	Factor2	-8.36529926419705e-4	Human transcriptome
DEK	Factor2	0.15233278572155057	Human transcriptome
DENND1A	Factor2	-0.02615590498631462	Human transcriptome
DENND1B	Factor2	0.10028075127366994	Human transcriptome
DENND1C	Factor2	8.939483690191068e-4	Human transcriptome
DENND2A	Factor2	0.0010934604954924631	Human transcriptome
DENND2C	Factor2	0.08211029870955772	Human transcriptome
DENND2D	Factor2	0.004309946539136006	Human transcriptome
DENND3	Factor2	0.564772789695096	Human transcriptome
DENND4A	Factor2	1.127019803563545	Human transcriptome
DENND4B	Factor2	1.1317730466318554	Human transcriptome
DENND4C	Factor2	0.030540535573851724	Human transcriptome
DENND5A	Factor2	0.0016267982456072722	Human transcriptome
DENND5B	Factor2	-0.0029044631353648824	Human transcriptome
DENND6A	Factor2	-0.023039352665672645	Human transcriptome
DENND6B	Factor2	0.0011438184436740348	Human transcriptome
DENR	Factor2	-0.01448196923117233	Human transcriptome
DEPDC5	Factor2	0.11417599811775259	Human transcriptome
DERA	Factor2	0.011294921183838968	Human transcriptome
DERL1	Factor2	1.3202632745574283	Human transcriptome
DERL2	Factor2	0.008679045984672736	Human transcriptome
DESI1	Factor2	1.0603602642582979	Human transcriptome
DESI2	Factor2	0.6279164808183769	Human transcriptome
DFFA	Factor2	-0.35785799900416004	Human transcriptome
DFFB	Factor2	0.03585441034263852	Human transcriptome
DFNA5	Factor2	0.061485036446536454	Human transcriptome
DGAT1	Factor2	0.06697573926819772	Human transcriptome
DGAT2	Factor2	0.0012195144760260154	Human transcriptome
DGCR14	Factor2	2.0031007992089408e-4	Human transcriptome
DGCR2	Factor2	0.19334248476178753	Human transcriptome
DGCR6L	Factor2	0.017609731588983116	Human transcriptome
DGCR8	Factor2	-0.0018579672549941337	Human transcriptome
DGKA	Factor2	0.0012228060664773697	Human transcriptome
DGKD	Factor2	1.1005883848097777	Human transcriptome
DGKE	Factor2	0.21510851998083802	Human transcriptome
DGKH	Factor2	-0.004640934653258786	Human transcriptome
DGKQ	Factor2	0.014043831628420714	Human transcriptome
DGKZ	Factor2	0.3084432458885236	Human transcriptome
DGUOK	Factor2	-0.0036393419264950455	Human transcriptome
DHCR24	Factor2	-0.1382661989218929	Human transcriptome
DHCR7	Factor2	0.028241120041973846	Human transcriptome
DHDDS	Factor2	0.016599630729945945	Human transcriptome
DHFR2	Factor2	0.49594324938357137	Human transcriptome
DHODH	Factor2	0.0018833218029359257	Human transcriptome
DHRS1	Factor2	0.003959068956533662	Human transcriptome
DHRS3	Factor2	0.03289624363750053	Human transcriptome
DHRS4-AS1	Factor2	0.0019661565737334173	Human transcriptome
DHRS7	Factor2	0.0067247451949515955	Human transcriptome
DHRS7B	Factor2	0.4569380144916071	Human transcriptome
DHRS9	Factor2	5.832540846437354e-4	Human transcriptome
DHTKD1	Factor2	0.002327065987923261	Human transcriptome
DHX15	Factor2	0.0026866619285252306	Human transcriptome
DHX16	Factor2	0.42599342993654404	Human transcriptome
DHX29	Factor2	8.189645441087398e-4	Human transcriptome
DHX30	Factor2	-0.0035731969196867793	Human transcriptome
DHX32	Factor2	0.09523454259528381	Human transcriptome
DHX33	Factor2	0.01596683227902661	Human transcriptome
DHX34	Factor2	0.6003425517468489	Human transcriptome
DHX35	Factor2	0.014018002964381998	Human transcriptome
DHX36	Factor2	-2.1024979414850165e-4	Human transcriptome
DHX37	Factor2	0.017492381044274516	Human transcriptome
DHX38	Factor2	1.0767050507182008	Human transcriptome
DHX40	Factor2	1.0192902086843685	Human transcriptome
DHX57	Factor2	0.006834624898693741	Human transcriptome
DHX8	Factor2	0.33340556467261806	Human transcriptome
DHX9	Factor2	7.93409692738701e-4	Human transcriptome
DIAPH1	Factor2	0.019444664528704157	Human transcriptome
DIAPH2	Factor2	0.006428991931752515	Human transcriptome
DICER1	Factor2	0.01769030026899395	Human transcriptome
DIDO1	Factor2	1.3303971594955912	Human transcriptome
DIEXF	Factor2	0.7579799891078992	Human transcriptome
DIMT1	Factor2	0.015811962025275787	Human transcriptome
DIO2	Factor2	-0.014692812851791515	Human transcriptome
DIP2A	Factor2	1.3789964979663305	Human transcriptome
DIP2B	Factor2	0.03989260260278263	Human transcriptome
DIP2C	Factor2	1.4027765147363663e-4	Human transcriptome
DIRC2	Factor2	1.6325688449552678	Human transcriptome
DIS3	Factor2	0.007565284513624655	Human transcriptome
DIS3L	Factor2	0.26993570294122576	Human transcriptome
DIS3L2	Factor2	0.049954078425622536	Human transcriptome
DISC1	Factor2	0.006393552742249635	Human transcriptome
DISP1	Factor2	6.78963531597463e-4	Human transcriptome
DISP2	Factor2	-0.002184740745050838	Human transcriptome
DIXDC1	Factor2	-0.014898093739950444	Human transcriptome
DKC1	Factor2	-9.674416479754723e-4	Human transcriptome
DKK1	Factor2	-0.002464019252636311	Human transcriptome
DKK3	Factor2	-0.0011205898273652767	Human transcriptome
DLAT	Factor2	0.004309953665522913	Human transcriptome
DLC1	Factor2	-0.038013401871430194	Human transcriptome
DLD	Factor2	0.003663601615309162	Human transcriptome
DLEU2	Factor2	0.0032101065836748575	Human transcriptome
DLG1	Factor2	0.04002604592921474	Human transcriptome
DLG3	Factor2	-4.906050690580486e-4	Human transcriptome
DLG4	Factor2	0.0027689901395523096	Human transcriptome
DLG5	Factor2	-0.010983785803512043	Human transcriptome
DLGAP1-AS1	Factor2	-8.861089208299632e-4	Human transcriptome
DLGAP4	Factor2	0.009800267990052985	Human transcriptome
DLGAP5	Factor2	-1.2983348140845188e-4	Human transcriptome
DLL1	Factor2	0.007655446886012323	Human transcriptome
DLST	Factor2	0.005915905219192113	Human transcriptome
DMAP1	Factor2	-0.0018581805646435726	Human transcriptome
DMD	Factor2	-0.005471186403542844	Human transcriptome
DMKN	Factor2	-0.0016300678220502612	Human transcriptome
DMPK	Factor2	0.005955460200653775	Human transcriptome
DMRTA2	Factor2	1.252573051092133e-4	Human transcriptome
DMTF1	Factor2	0.0020291336139525752	Human transcriptome
DMTN	Factor2	0.003290842253366677	Human transcriptome
DMWD	Factor2	0.011001293360522014	Human transcriptome
DMXL1	Factor2	1.1581282103915607	Human transcriptome
DMXL2	Factor2	0.01008303777287047	Human transcriptome
DNA2	Factor2	0.005453232621695881	Human transcriptome
DNAAF2	Factor2	0.02071488543186691	Human transcriptome
DNAAF5	Factor2	-0.0024611728887481183	Human transcriptome
DNAH1	Factor2	0.7499348315437254	Human transcriptome
DNAH14	Factor2	0.003866981427663574	Human transcriptome
DNAJA1	Factor2	0.014953952474267045	Human transcriptome
DNAJA2	Factor2	0.02155542031827673	Human transcriptome
DNAJA3	Factor2	0.0016650511331804388	Human transcriptome
DNAJA4	Factor2	0.006584626703905207	Human transcriptome
DNAJB1	Factor2	0.06937434942114619	Human transcriptome
DNAJB11	Factor2	-0.007430468209297091	Human transcriptome
DNAJB12	Factor2	0.011869144742214786	Human transcriptome
DNAJB14	Factor2	0.002434082419978298	Human transcriptome
DNAJB2	Factor2	0.005690407376699329	Human transcriptome
DNAJB4	Factor2	0.0036398455209740816	Human transcriptome
DNAJB5	Factor2	0.0039633700807250195	Human transcriptome
DNAJB6	Factor2	0.004269436254240376	Human transcriptome
DNAJC1	Factor2	0.006448898647215851	Human transcriptome
DNAJC10	Factor2	0.008023366329837474	Human transcriptome
DNAJC11	Factor2	0.08411249400373468	Human transcriptome
DNAJC13	Factor2	0.0012272159209804217	Human transcriptome
DNAJC14	Factor2	0.0032067124402972973	Human transcriptome
DNAJC15	Factor2	0.06892448300848857	Human transcriptome
DNAJC16	Factor2	0.11961634745492025	Human transcriptome
DNAJC17	Factor2	0.005144545963749188	Human transcriptome
DNAJC19	Factor2	0.12171041808363088	Human transcriptome
DNAJC2	Factor2	0.00800399627487165	Human transcriptome
DNAJC21	Factor2	-0.00126696852351681	Human transcriptome
DNAJC24	Factor2	0.04305788208300371	Human transcriptome
DNAJC25	Factor2	0.031331935965812574	Human transcriptome
DNAJC27	Factor2	0.018031738692905096	Human transcriptome
DNAJC3	Factor2	0.6757860440123974	Human transcriptome
DNAJC4	Factor2	0.09595940489817456	Human transcriptome
DNAJC5	Factor2	-0.07949833752367094	Human transcriptome
DNAJC7	Factor2	0.09490508880225229	Human transcriptome
DNAJC8	Factor2	-0.0021858048194615862	Human transcriptome
DNAL1	Factor2	0.010737410089244207	Human transcriptome
DNAL4	Factor2	0.014619943860205592	Human transcriptome
DNASE1	Factor2	-0.002420967149227165	Human transcriptome
DNASE1L3	Factor2	-7.379495836710889e-5	Human transcriptome
DNASE2	Factor2	0.053450254659950326	Human transcriptome
DNER	Factor2	-0.001944182099645362	Human transcriptome
DNHD1	Factor2	0.01822575272711473	Human transcriptome
DNM1	Factor2	0.042093416319852514	Human transcriptome
DNM1L	Factor2	0.9946028157594616	Human transcriptome
DNM2	Factor2	0.19314232962794886	Human transcriptome
DNMBP	Factor2	0.0023049411151325853	Human transcriptome
DNMT1	Factor2	-0.002897279229087055	Human transcriptome
DNMT3A	Factor2	-0.0011530461248792751	Human transcriptome
DNPEP	Factor2	-0.001873644131769577	Human transcriptome
DNPH1	Factor2	0.017632593763832766	Human transcriptome
DNTTIP1	Factor2	0.632888417955107	Human transcriptome
DNTTIP2	Factor2	6.191216980285009e-4	Human transcriptome
DOC2B	Factor2	-0.0018933583701880778	Human transcriptome
DOCK1	Factor2	5.888879552191937e-4	Human transcriptome
DOCK10	Factor2	-0.030375952359601773	Human transcriptome
DOCK11	Factor2	-0.06655143405431888	Human transcriptome
DOCK2	Factor2	-9.93125558465312e-4	Human transcriptome
DOCK3	Factor2	0.0029114153086575176	Human transcriptome
DOCK4	Factor2	-0.03246079919567523	Human transcriptome
DOCK5	Factor2	-0.04456706789180748	Human transcriptome
DOCK6	Factor2	-3.0784066219254947e-4	Human transcriptome
DOCK7	Factor2	0.09531447143904079	Human transcriptome
DOCK8	Factor2	0.01944803355554136	Human transcriptome
DOCK9	Factor2	-0.156973264546354	Human transcriptome
DOK1	Factor2	-7.02975181721822e-4	Human transcriptome
DOK2	Factor2	-0.0019166260177850077	Human transcriptome
DOK3	Factor2	8.017663351673051e-4	Human transcriptome
DOK4	Factor2	0.009465296170451996	Human transcriptome
DOLK	Factor2	0.0016699163253796896	Human transcriptome
DOLPP1	Factor2	0.021165476641721293	Human transcriptome
DONSON	Factor2	0.0016111392789780867	Human transcriptome
DOPEY1	Factor2	1.2770474464225128	Human transcriptome
DOPEY2	Factor2	9.342597948945706e-4	Human transcriptome
DOT1L	Factor2	-0.003501399932852832	Human transcriptome
DPAGT1	Factor2	0.002408681561836566	Human transcriptome
DPCD	Factor2	0.42268406515010837	Human transcriptome
DPCR1	Factor2	-0.0025083599406867103	Human transcriptome
DPEP2	Factor2	0.0014580970867197143	Human transcriptome
DPF2	Factor2	0.07023866214148121	Human transcriptome
DPH1	Factor2	0.025042834280618414	Human transcriptome
DPH2	Factor2	-0.004260129966395016	Human transcriptome
DPH3	Factor2	0.0403230131435007	Human transcriptome
DPH5	Factor2	0.6897473251782331	Human transcriptome
DPH7	Factor2	0.09673100961410501	Human transcriptome
DPM1	Factor2	0.0383861817565496	Human transcriptome
DPM2	Factor2	0.027169491984802042	Human transcriptome
DPP3	Factor2	-0.002721322139719612	Human transcriptome
DPP4	Factor2	0.7267757524024588	Human transcriptome
DPP7	Factor2	-0.0033389451282958846	Human transcriptome
DPP8	Factor2	1.0717832165348138	Human transcriptome
DPP9	Factor2	0.02891770365734552	Human transcriptome
DPY19L1	Factor2	0.492192258873724	Human transcriptome
DPY19L3	Factor2	0.5784488050789474	Human transcriptome
DPY19L4	Factor2	0.27320676506589714	Human transcriptome
DPYD	Factor2	0.004316505204324482	Human transcriptome
DPYSL2	Factor2	-0.016709611089371624	Human transcriptome
DPYSL3	Factor2	-0.0017848713631424588	Human transcriptome
DPYSL4	Factor2	0.0010058305667371332	Human transcriptome
DR1	Factor2	0.01123394578753104	Human transcriptome
DRAM1	Factor2	0.4926316748923528	Human transcriptome
DRAM2	Factor2	0.12347220020379811	Human transcriptome
DRAP1	Factor2	-0.23470928770628047	Human transcriptome
DRG1	Factor2	0.01123485752572682	Human transcriptome
DRG2	Factor2	0.03253914951461322	Human transcriptome
DROSHA	Factor2	0.5660298220672638	Human transcriptome
DSC1	Factor2	1.5469351228166532e-4	Human transcriptome
DSC2	Factor2	-0.001959146098951643	Human transcriptome
DSC3	Factor2	-0.023727340473404326	Human transcriptome
DSCAM	Factor2	-0.0020551883944493663	Human transcriptome
DSCR3	Factor2	0.013342799166559723	Human transcriptome
DSE	Factor2	-0.02038625158316274	Human transcriptome
DSEL	Factor2	0.0023573797625325342	Human transcriptome
DSG1	Factor2	-0.0024499865919549316	Human transcriptome
DSG2	Factor2	0.001050546337202405	Human transcriptome
DSG3	Factor2	-0.04269198498801562	Human transcriptome
DSN1	Factor2	0.0042908586924275734	Human transcriptome
DSP	Factor2	-0.04166084112404485	Human transcriptome
DST	Factor2	-0.09821840068298975	Human transcriptome
DSTN	Factor2	0.012815618976057661	Human transcriptome
DSTYK	Factor2	-0.003616645644860412	Human transcriptome
DTD1	Factor2	0.0013372546327722055	Human transcriptome
DTNB	Factor2	7.441931982167555e-4	Human transcriptome
DTNBP1	Factor2	0.0018299520864722505	Human transcriptome
DTWD1	Factor2	-0.005695972777150148	Human transcriptome
DTWD2	Factor2	0.37293554650810173	Human transcriptome
DTX2	Factor2	0.00920568816786339	Human transcriptome
DTX3	Factor2	0.017620881495560473	Human transcriptome
DTX3L	Factor2	0.06839103658829815	Human transcriptome
DTX4	Factor2	0.005120558064447736	Human transcriptome
DTYMK	Factor2	0.004950937067930445	Human transcriptome
DUOX1	Factor2	-0.015914504173246687	Human transcriptome
DUOX2	Factor2	9.599765003533584e-4	Human transcriptome
DUOXA1	Factor2	-0.001625540682719461	Human transcriptome
DUOXA2	Factor2	0.0019047218867706355	Human transcriptome
DUS1L	Factor2	-9.5328347180742e-5	Human transcriptome
DUS2	Factor2	-0.003555508292134824	Human transcriptome
