feature	factor	value	view
MME	Factor1	0.0031066519172699616	Human transcriptome
MMGT1	Factor1	0.13741628991634597	Human transcriptome
MMP1	Factor1	0.08099985474385646	Human transcriptome
MMP12	Factor1	-0.003052916310275558	Human transcriptome
MMP14	Factor1	0.07536624449964566	Human transcriptome
MMP17	Factor1	-7.669174960817127e-5	Human transcriptome
MMP19	Factor1	0.004094051708558205	Human transcriptome
MMP2	Factor1	-0.08847074907106003	Human transcriptome
MMP24-AS1	Factor1	-0.0061056524299787415	Human transcriptome
MMP28	Factor1	0.11606343748053065	Human transcriptome
MMRN2	Factor1	0.004608167792400989	Human transcriptome
MMS19	Factor1	0.16211693477353764	Human transcriptome
MMS22L	Factor1	0.05110442145728209	Human transcriptome
MN1	Factor1	9.355099249695847e-4	Human transcriptome
MNAT1	Factor1	0.04365359141779754	Human transcriptome
MNT	Factor1	0.0286716863648094	Human transcriptome
MOAP1	Factor1	0.02080259949066543	Human transcriptome
MOB1A	Factor1	0.3255694066142215	Human transcriptome
MOB1B	Factor1	0.007895982317260204	Human transcriptome
MOB2	Factor1	0.09704904253990573	Human transcriptome
MOB3A	Factor1	0.0969742988912909	Human transcriptome
MOB3B	Factor1	0.002657642640531192	Human transcriptome
MOB3C	Factor1	0.04013563447645771	Human transcriptome
MOB4	Factor1	0.07330684853144441	Human transcriptome
MOCOS	Factor1	0.06944867859532634	Human transcriptome
MOCS2	Factor1	0.03106642228989709	Human transcriptome
MOCS3	Factor1	0.015148585479682782	Human transcriptome
MOGS	Factor1	0.15030399002346964	Human transcriptome
MOK	Factor1	-0.002058729957001194	Human transcriptome
MON1B	Factor1	0.11925114472462729	Human transcriptome
MON2	Factor1	0.18255068985735512	Human transcriptome
MORC2	Factor1	0.053564696508050735	Human transcriptome
MORC3	Factor1	0.18054295717582708	Human transcriptome
MORC4	Factor1	0.05623957095905624	Human transcriptome
MORF4L1	Factor1	0.31968040554048494	Human transcriptome
MORF4L2	Factor1	0.3472676390264861	Human transcriptome
MORN1	Factor1	-0.002565577788848697	Human transcriptome
MOSPD1	Factor1	-0.02052991470603957	Human transcriptome
MOSPD2	Factor1	0.0034928000152342803	Human transcriptome
MOSPD3	Factor1	0.011499205733116592	Human transcriptome
MOV10	Factor1	0.18798541950916264	Human transcriptome
MOXD1	Factor1	0.05578534744056686	Human transcriptome
MPC1	Factor1	0.09760223791599207	Human transcriptome
MPC2	Factor1	0.10303463670658843	Human transcriptome
MPDU1	Factor1	0.16308239487951054	Human transcriptome
MPDZ	Factor1	-0.0030891336042193364	Human transcriptome
MPEG1	Factor1	0.04065954256288526	Human transcriptome
MPG	Factor1	0.04966378118295948	Human transcriptome
MPHOSPH10	Factor1	0.19381956918112536	Human transcriptome
MPHOSPH6	Factor1	0.08505117064076648	Human transcriptome
MPHOSPH8	Factor1	0.17506979139086834	Human transcriptome
MPHOSPH9	Factor1	0.10113919139774204	Human transcriptome
MPI	Factor1	0.01605191897958868	Human transcriptome
MPLKIP	Factor1	0.016007768776765883	Human transcriptome
MPP3	Factor1	0.0029843332658250374	Human transcriptome
MPP5	Factor1	0.0296884447857633	Human transcriptome
MPP6	Factor1	0.013165437058359942	Human transcriptome
MPP7	Factor1	0.05813098498391765	Human transcriptome
MPPE1	Factor1	-0.002579216231888049	Human transcriptome
MPRIP	Factor1	-0.029932394295481037	Human transcriptome
MPST	Factor1	0.13046750003297355	Human transcriptome
MPV17	Factor1	0.05529520185442591	Human transcriptome
MPV17L2	Factor1	0.02203688448001588	Human transcriptome
MPZL1	Factor1	0.4703433849947053	Human transcriptome
MPZL2	Factor1	0.18135787780918428	Human transcriptome
MPZL3	Factor1	0.020783862036193503	Human transcriptome
MR1	Factor1	0.09822910975786224	Human transcriptome
MRAS	Factor1	-0.003736501107756709	Human transcriptome
MRC2	Factor1	0.017582316802076604	Human transcriptome
MRE11A	Factor1	0.0958848765622641	Human transcriptome
MREG	Factor1	0.07176241576537082	Human transcriptome
MRFAP1	Factor1	0.30936655749464764	Human transcriptome
MRFAP1L1	Factor1	0.1669215356825601	Human transcriptome
MRGBP	Factor1	0.042591369259740657	Human transcriptome
MRI1	Factor1	0.02424114192025315	Human transcriptome
MRM3	Factor1	0.015566820795591303	Human transcriptome
MROH1	Factor1	0.025276799715110404	Human transcriptome
MROH6	Factor1	0.0066026689555164185	Human transcriptome
MRPL1	Factor1	0.059578769591098105	Human transcriptome
MRPL10	Factor1	0.04685863129808042	Human transcriptome
MRPL11	Factor1	0.121109090319805	Human transcriptome
MRPL12	Factor1	0.030400720675110637	Human transcriptome
MRPL13	Factor1	0.10244947059545328	Human transcriptome
MRPL14	Factor1	0.09714544884073154	Human transcriptome
MRPL15	Factor1	0.1779788828679687	Human transcriptome
MRPL16	Factor1	0.09555827778861714	Human transcriptome
MRPL17	Factor1	0.18104062848941005	Human transcriptome
MRPL18	Factor1	0.05368178154466218	Human transcriptome
MRPL19	Factor1	0.16818499415311589	Human transcriptome
MRPL20	Factor1	0.12424028154661589	Human transcriptome
MRPL21	Factor1	0.05806667096129353	Human transcriptome
MRPL22	Factor1	0.04693859017034593	Human transcriptome
MRPL23	Factor1	0.0390514400658445	Human transcriptome
MRPL24	Factor1	0.1239512469052184	Human transcriptome
MRPL27	Factor1	0.09855143121645846	Human transcriptome
MRPL28	Factor1	0.12512197156343988	Human transcriptome
MRPL3	Factor1	0.2561287839424726	Human transcriptome
MRPL30	Factor1	0.11010053986260018	Human transcriptome
MRPL32	Factor1	0.10716896703719983	Human transcriptome
MRPL33	Factor1	0.01356114336499947	Human transcriptome
MRPL34	Factor1	0.08046941208861194	Human transcriptome
MRPL35	Factor1	0.20234799544053378	Human transcriptome
MRPL36	Factor1	0.056580770425060094	Human transcriptome
MRPL37	Factor1	0.19027720473567958	Human transcriptome
MRPL39	Factor1	0.08506571409368437	Human transcriptome
MRPL4	Factor1	0.08811706519986677	Human transcriptome
MRPL40	Factor1	0.09568947912270784	Human transcriptome
MRPL41	Factor1	0.06952829940628774	Human transcriptome
MRPL42	Factor1	0.1357511169703051	Human transcriptome
MRPL43	Factor1	0.08569746902054566	Human transcriptome
MRPL44	Factor1	0.08985679630580562	Human transcriptome
MRPL45	Factor1	0.1052012648924596	Human transcriptome
MRPL47	Factor1	0.10971356893476275	Human transcriptome
MRPL48	Factor1	0.03685101303849756	Human transcriptome
MRPL49	Factor1	0.13710904080405567	Human transcriptome
MRPL50	Factor1	0.059849302833454285	Human transcriptome
MRPL51	Factor1	0.12386481411250347	Human transcriptome
MRPL52	Factor1	0.11555381725637726	Human transcriptome
MRPL54	Factor1	0.03576904589637748	Human transcriptome
MRPL55	Factor1	0.05724513004504713	Human transcriptome
MRPL57	Factor1	0.06124509994151156	Human transcriptome
MRPL58	Factor1	0.09108116368062781	Human transcriptome
MRPL9	Factor1	0.06100834089468483	Human transcriptome
MRPS10	Factor1	0.028967460490307934	Human transcriptome
MRPS11	Factor1	0.03624386628467401	Human transcriptome
MRPS12	Factor1	0.0872961676461299	Human transcriptome
MRPS14	Factor1	0.08172578142694403	Human transcriptome
MRPS15	Factor1	0.2008682936434509	Human transcriptome
MRPS16	Factor1	0.19600887095116643	Human transcriptome
MRPS17	Factor1	0.006641201447087258	Human transcriptome
MRPS18A	Factor1	0.013195894347665368	Human transcriptome
MRPS18B	Factor1	0.15657886668430118	Human transcriptome
MRPS18C	Factor1	0.009711857928973795	Human transcriptome
MRPS2	Factor1	0.13601665121147263	Human transcriptome
MRPS21	Factor1	0.11229151551455564	Human transcriptome
MRPS22	Factor1	0.11532223407344373	Human transcriptome
MRPS23	Factor1	0.10351618449796719	Human transcriptome
MRPS25	Factor1	0.10643021225321236	Human transcriptome
MRPS26	Factor1	0.1474961077540893	Human transcriptome
MRPS27	Factor1	0.19999151048727776	Human transcriptome
MRPS30	Factor1	0.09860521299242953	Human transcriptome
MRPS31	Factor1	0.04763959049574187	Human transcriptome
MRPS33	Factor1	0.009255515935495163	Human transcriptome
MRPS34	Factor1	0.14658265849122337	Human transcriptome
MRPS35	Factor1	0.21356572296265092	Human transcriptome
MRPS36	Factor1	0.019002337679524174	Human transcriptome
MRPS5	Factor1	0.19137635045219975	Human transcriptome
MRPS6	Factor1	0.0658052093190989	Human transcriptome
MRPS7	Factor1	0.2172475686043839	Human transcriptome
MRPS9	Factor1	0.04752449382130536	Human transcriptome
MRRF	Factor1	0.1724113145931177	Human transcriptome
MRS2	Factor1	0.12359175380810335	Human transcriptome
MRTO4	Factor1	0.17780597956379976	Human transcriptome
MRVI1	Factor1	0.009198176097587486	Human transcriptome
MS4A2	Factor1	0.006225229303873673	Human transcriptome
MS4A6A	Factor1	0.015878386071865407	Human transcriptome
MSANTD3	Factor1	0.007653094487385491	Human transcriptome
MSANTD4	Factor1	0.01692755647983856	Human transcriptome
MSH2	Factor1	0.16702666300270352	Human transcriptome
MSH3	Factor1	0.06929687993427823	Human transcriptome
MSH6	Factor1	0.25218997503221763	Human transcriptome
MSI2	Factor1	0.0015129157295146875	Human transcriptome
MSL1	Factor1	0.23228660150180805	Human transcriptome
MSL2	Factor1	0.12368664700421236	Human transcriptome
MSL3	Factor1	0.10930365977854152	Human transcriptome
MSLN	Factor1	0.012355554457720986	Human transcriptome
MSMO1	Factor1	0.15667797127164887	Human transcriptome
MSN	Factor1	0.013944467735960161	Human transcriptome
MSRA	Factor1	0.00360957552493665	Human transcriptome
MSRB2	Factor1	0.01403458120049114	Human transcriptome
MSRB3	Factor1	-0.009022067401275074	Human transcriptome
MST1R	Factor1	0.006798735834392421	Human transcriptome
MT-ATP6	Factor1	0.020423944868770916	Human transcriptome
MT-ATP8	Factor1	0.11782786303199527	Human transcriptome
MT-CO1	Factor1	0.003445325062809202	Human transcriptome
MT-CO2	Factor1	0.0069986497448456895	Human transcriptome
MT-CO3	Factor1	0.0065131309095860625	Human transcriptome
MT-CYB	Factor1	0.009232161403311763	Human transcriptome
MT-ND1	Factor1	0.012898661341910884	Human transcriptome
MT-ND2	Factor1	0.01661192788249875	Human transcriptome
MT-ND3	Factor1	0.07731716964478898	Human transcriptome
MT-ND4	Factor1	0.007565511229444086	Human transcriptome
MT-ND4L	Factor1	0.048708956822308684	Human transcriptome
MT-ND5	Factor1	0.00782655697778068	Human transcriptome
MT-ND6	Factor1	0.03021411850525074	Human transcriptome
MT-RNR1	Factor1	-0.016535038365255852	Human transcriptome
MT-RNR2	Factor1	5.915108169742336e-4	Human transcriptome
MT-TL1	Factor1	0.0023641085356191187	Human transcriptome
MT-TM	Factor1	0.0019791576413690673	Human transcriptome
MT-TP	Factor1	0.014876421115229018	Human transcriptome
MT-TY	Factor1	0.01743801455718556	Human transcriptome
MT1E	Factor1	0.026894184042698676	Human transcriptome
MT1G	Factor1	-0.008213035507332728	Human transcriptome
MT1H	Factor1	-0.014573568267331256	Human transcriptome
MT1X	Factor1	0.0016572676791870046	Human transcriptome
MT2A	Factor1	-0.22117754460765934	Human transcriptome
MTA1	Factor1	0.026426816075911807	Human transcriptome
MTA2	Factor1	0.2361878467440813	Human transcriptome
MTA3	Factor1	0.022311037748730948	Human transcriptome
MTAP	Factor1	0.15465393216523798	Human transcriptome
MTATP6P1	Factor1	0.1315204002462316	Human transcriptome
MTCH1	Factor1	0.20890040125742582	Human transcriptome
MTCH2	Factor1	0.2708006697574187	Human transcriptome
MTCL1	Factor1	-0.037388255170663666	Human transcriptome
MTCO1P12	Factor1	0.1634266839989931	Human transcriptome
MTDH	Factor1	0.4990016186685609	Human transcriptome
MTERF1	Factor1	0.03987030753207704	Human transcriptome
MTERF2	Factor1	-5.27553718904166e-4	Human transcriptome
MTERF3	Factor1	0.03185024924427974	Human transcriptome
MTERF4	Factor1	-1.5701101807556687e-4	Human transcriptome
MTF1	Factor1	0.08666274570552904	Human transcriptome
MTF2	Factor1	0.12872675164698716	Human transcriptome
MTFMT	Factor1	0.014696631732510288	Human transcriptome
MTFR1	Factor1	0.10235191933069489	Human transcriptome
MTFR1L	Factor1	0.06866522157217143	Human transcriptome
MTG2	Factor1	0.03081297526409363	Human transcriptome
MTHFD1	Factor1	0.11712548230232715	Human transcriptome
MTHFD1L	Factor1	0.15574370947812965	Human transcriptome
MTHFD2	Factor1	0.23304199577023652	Human transcriptome
MTHFR	Factor1	0.10711537555447218	Human transcriptome
MTHFSD	Factor1	0.012974706272969042	Human transcriptome
MTIF2	Factor1	0.15332059311429289	Human transcriptome
MTM1	Factor1	0.039248724859872956	Human transcriptome
MTMR1	Factor1	0.05501183174283455	Human transcriptome
MTMR10	Factor1	0.04828886674401682	Human transcriptome
MTMR11	Factor1	0.014925310589209553	Human transcriptome
MTMR12	Factor1	0.12009545152418806	Human transcriptome
MTMR14	Factor1	0.08177451058279256	Human transcriptome
MTMR2	Factor1	0.1604185029002428	Human transcriptome
MTMR3	Factor1	0.001998973136476082	Human transcriptome
MTMR4	Factor1	0.12612178273449848	Human transcriptome
MTMR6	Factor1	0.15609686815590307	Human transcriptome
MTMR9	Factor1	0.06295499692565983	Human transcriptome
MTND2P28	Factor1	0.10418959774847797	Human transcriptome
MTND4P12	Factor1	0.2825815749357117	Human transcriptome
MTO1	Factor1	0.10735972405210789	Human transcriptome
MTOR	Factor1	0.23573279830282687	Human transcriptome
MTPAP	Factor1	0.05308625304473639	Human transcriptome
MTPN	Factor1	-0.06607104638565421	Human transcriptome
MTR	Factor1	0.05545563984249834	Human transcriptome
MTRF1	Factor1	0.012438642569892498	Human transcriptome
MTRNR2L1	Factor1	-0.0015523675460564388	Human transcriptome
MTRNR2L12	Factor1	-0.054530806671760426	Human transcriptome
MTRR	Factor1	0.1317264321460549	Human transcriptome
MTSS1	Factor1	0.2580881702359538	Human transcriptome
MTSS1L	Factor1	0.02965482025029822	Human transcriptome
MTURN	Factor1	0.027921378613231126	Human transcriptome
MTUS1	Factor1	0.24746661196456932	Human transcriptome
MTX2	Factor1	0.06406507978549061	Human transcriptome
MTX3	Factor1	0.03098733371656658	Human transcriptome
MUC1	Factor1	0.0014033053360952496	Human transcriptome
MUC15	Factor1	0.030274111034139305	Human transcriptome
MUC20	Factor1	-0.04753433944186932	Human transcriptome
MUC20P1	Factor1	-0.008725370392246997	Human transcriptome
MUC21	Factor1	4.1793726437561884e-4	Human transcriptome
MUC22	Factor1	-0.008970148967358399	Human transcriptome
MUC4	Factor1	-0.008603919633894787	Human transcriptome
MUL1	Factor1	0.06608974912313498	Human transcriptome
MUM1	Factor1	0.08773579351626853	Human transcriptome
MUS81	Factor1	0.02720782628503608	Human transcriptome
MUT	Factor1	0.05086709929727018	Human transcriptome
MVB12A	Factor1	0.07394602383174853	Human transcriptome
MVB12B	Factor1	0.0015233987826749847	Human transcriptome
MVD	Factor1	0.1600893932902799	Human transcriptome
MVK	Factor1	0.14732769198500392	Human transcriptome
MVP	Factor1	0.07090357686745569	Human transcriptome
MX1	Factor1	0.2267373893794141	Human transcriptome
MX2	Factor1	0.0026088587746713027	Human transcriptome
MXD1	Factor1	0.018821553014794795	Human transcriptome
MXD4	Factor1	0.11786738803862873	Human transcriptome
MXI1	Factor1	0.0850845179577104	Human transcriptome
MXRA5	Factor1	-0.19197191553327542	Human transcriptome
MXRA7	Factor1	0.01005116572561516	Human transcriptome
MXRA8	Factor1	0.006624413051066286	Human transcriptome
MYADM	Factor1	-0.0036810272450436125	Human transcriptome
MYB	Factor1	0.030821699690822726	Human transcriptome
MYBBP1A	Factor1	0.03912930426380993	Human transcriptome
MYBL2	Factor1	0.1777677364750345	Human transcriptome
MYC	Factor1	0.3417425441906537	Human transcriptome
MYCBP	Factor1	0.06873137080934372	Human transcriptome
MYCBP2	Factor1	0.41316965776731573	Human transcriptome
MYCL	Factor1	0.03352275648189271	Human transcriptome
MYD88	Factor1	0.13458333464755548	Human transcriptome
MYDGF	Factor1	0.1905198783600243	Human transcriptome
MYEOV	Factor1	-0.02303905879838221	Human transcriptome
MYH10	Factor1	0.11514978022259743	Human transcriptome
MYH11	Factor1	0.006686288763717562	Human transcriptome
MYH14	Factor1	0.0034938458920039817	Human transcriptome
MYH9	Factor1	0.0021046636404911554	Human transcriptome
MYL12A	Factor1	2.537875622405568e-4	Human transcriptome
MYL12B	Factor1	0.06844470855008769	Human transcriptome
MYL5	Factor1	0.008660300182548021	Human transcriptome
MYL6	Factor1	0.09030841675773653	Human transcriptome
MYL6B	Factor1	0.05218216779795034	Human transcriptome
MYL9	Factor1	-0.005717311905005223	Human transcriptome
MYLIP	Factor1	0.07462418874500314	Human transcriptome
MYLK	Factor1	0.05907003099646604	Human transcriptome
MYNN	Factor1	0.010919242484196805	Human transcriptome
MYO10	Factor1	0.048942240399660206	Human transcriptome
MYO15B	Factor1	-0.0014807895134542133	Human transcriptome
MYO18A	Factor1	0.017481947758572012	Human transcriptome
MYO19	Factor1	0.20730767838035952	Human transcriptome
MYO1B	Factor1	0.09313351565866694	Human transcriptome
MYO1C	Factor1	0.13210315053223992	Human transcriptome
MYO1D	Factor1	-0.0011594036127979797	Human transcriptome
MYO1E	Factor1	0.08016100050039716	Human transcriptome
MYO5A	Factor1	0.18491743667163607	Human transcriptome
MYO5B	Factor1	-0.0026484779842080508	Human transcriptome
MYO5C	Factor1	-0.004004775839632848	Human transcriptome
MYO6	Factor1	0.09025605119565018	Human transcriptome
MYO9A	Factor1	0.1337270418218793	Human transcriptome
MYO9B	Factor1	0.11938757294859006	Human transcriptome
MYOF	Factor1	0.17353680615606654	Human transcriptome
MYOZ1	Factor1	-0.024050727699669733	Human transcriptome
MYRF	Factor1	-0.002418495108942602	Human transcriptome
MYSM1	Factor1	0.1143725500507165	Human transcriptome
MYZAP	Factor1	-0.08088406681017667	Human transcriptome
MZF1	Factor1	-6.030248170712478e-5	Human transcriptome
MZT2A	Factor1	0.047366376054228373	Human transcriptome
MZT2B	Factor1	0.02467493877613902	Human transcriptome
N4BP1	Factor1	0.008415701534518835	Human transcriptome
N4BP2	Factor1	0.09967706587515081	Human transcriptome
N4BP2L1	Factor1	0.003794772120440188	Human transcriptome
N4BP2L2	Factor1	0.11000052329846322	Human transcriptome
N4BP3	Factor1	-0.013607398243538653	Human transcriptome
N6AMT1	Factor1	0.00904441257426898	Human transcriptome
NAA10	Factor1	0.08173486124062253	Human transcriptome
NAA15	Factor1	0.13604812307536904	Human transcriptome
NAA16	Factor1	0.04555052738719591	Human transcriptome
NAA20	Factor1	0.20484808537369276	Human transcriptome
NAA25	Factor1	0.17896897998266292	Human transcriptome
NAA30	Factor1	0.09300057020500929	Human transcriptome
NAA35	Factor1	0.0982913554982628	Human transcriptome
NAA38	Factor1	0.028180290731155647	Human transcriptome
NAA40	Factor1	0.02549743385380781	Human transcriptome
NAA50	Factor1	0.4378280055138657	Human transcriptome
NAA60	Factor1	0.036305493955809856	Human transcriptome
NAAA	Factor1	0.0022467497584146047	Human transcriptome
NAALADL2	Factor1	0.0023108036111186164	Human transcriptome
NAB1	Factor1	0.23371259101697114	Human transcriptome
NAB2	Factor1	0.0755811550503673	Human transcriptome
NABP1	Factor1	0.04091337816065379	Human transcriptome
NABP2	Factor1	0.051771498892375416	Human transcriptome
NACA	Factor1	0.09328121004479001	Human transcriptome
NACC1	Factor1	0.06852887858912682	Human transcriptome
NACC2	Factor1	0.060317888809919513	Human transcriptome
NADK	Factor1	0.0775781119635131	Human transcriptome
NADK2	Factor1	0.08543514990177349	Human transcriptome
NADSYN1	Factor1	0.3145898662320715	Human transcriptome
NAE1	Factor1	0.18726175487934013	Human transcriptome
NAF1	Factor1	0.018016371034055394	Human transcriptome
NAGA	Factor1	0.11692504986861714	Human transcriptome
NAGK	Factor1	-0.14304819039309327	Human transcriptome
NAGLU	Factor1	0.0388159049722321	Human transcriptome
NAGPA	Factor1	0.017884321542796018	Human transcriptome
NAMPT	Factor1	-0.09366129351779802	Human transcriptome
NAMPTP1	Factor1	-0.004845565932268799	Human transcriptome
NANP	Factor1	0.002397366467439406	Human transcriptome
NANS	Factor1	0.04117285704123211	Human transcriptome
NAP1L1	Factor1	0.20204112034836705	Human transcriptome
NAP1L4	Factor1	0.3821486367604667	Human transcriptome
NAPA	Factor1	0.04084570847887404	Human transcriptome
NAPB	Factor1	0.012348077116853243	Human transcriptome
NAPG	Factor1	0.16922278454526088	Human transcriptome
NAPRT	Factor1	-0.0173888517046266	Human transcriptome
NARF	Factor1	0.13075069536599415	Human transcriptome
NARFL	Factor1	0.04921391949160214	Human transcriptome
NARS	Factor1	0.3059205287473011	Human transcriptome
NARS2	Factor1	0.013735534033067816	Human transcriptome
NASP	Factor1	0.2124000802727739	Human transcriptome
NAT1	Factor1	0.008291166942121687	Human transcriptome
NAT10	Factor1	0.18997923191821403	Human transcriptome
NAT14	Factor1	0.0038678239375049624	Human transcriptome
NAT9	Factor1	0.032342771903241724	Human transcriptome
NATD1	Factor1	-0.007170985223169129	Human transcriptome
NAV1	Factor1	0.037973333528309276	Human transcriptome
NAV2	Factor1	0.03667706949464432	Human transcriptome
NAV3	Factor1	-0.00804670204837748	Human transcriptome
NAXD	Factor1	0.11905392051835507	Human transcriptome
NAXE	Factor1	0.1603680050418826	Human transcriptome
NBAS	Factor1	0.14581656515830257	Human transcriptome
NBEAL1	Factor1	0.05154669708731112	Human transcriptome
NBEAL2	Factor1	0.17839528578790081	Human transcriptome
NBL1	Factor1	0.1889338990154374	Human transcriptome
NBN	Factor1	0.2086378809240507	Human transcriptome
NBPF1	Factor1	-0.001754248835981967	Human transcriptome
NBPF14	Factor1	0.00558059376045366	Human transcriptome
NBPF15	Factor1	0.0015045714424885969	Human transcriptome
NBPF3	Factor1	0.005380788404341607	Human transcriptome
NBPF8	Factor1	0.003398577391625629	Human transcriptome
NBPF9	Factor1	0.010684418618880165	Human transcriptome
NBR1	Factor1	0.18862376169390757	Human transcriptome
NCAPD2	Factor1	0.2590196591112844	Human transcriptome
NCAPD3	Factor1	0.14107488230546225	Human transcriptome
NCAPG	Factor1	0.08875439273627779	Human transcriptome
NCAPG2	Factor1	0.166603040079596	Human transcriptome
NCAPH	Factor1	0.07677042080018272	Human transcriptome
NCAPH2	Factor1	0.13179353518485043	Human transcriptome
NCBP1	Factor1	0.20519428444412813	Human transcriptome
NCBP2	Factor1	0.12035593969507528	Human transcriptome
NCBP2-AS2	Factor1	0.02913128372348919	Human transcriptome
NCBP3	Factor1	0.14428279734734603	Human transcriptome
NCCRP1	Factor1	-0.0311270686251116	Human transcriptome
NCDN	Factor1	0.05267651688995132	Human transcriptome
NCEH1	Factor1	0.015943043152370415	Human transcriptome
NCF2	Factor1	0.014843147516103175	Human transcriptome
NCK1	Factor1	0.05289910995889129	Human transcriptome
NCK2	Factor1	-0.0012786459132140562	Human transcriptome
NCKAP1	Factor1	0.19049228143289343	Human transcriptome
NCKAP1L	Factor1	0.014970560345465596	Human transcriptome
NCKAP5	Factor1	-0.003936656612614	Human transcriptome
NCKAP5L	Factor1	0.0033370859833728905	Human transcriptome
NCKIPSD	Factor1	0.008899682844862014	Human transcriptome
NCL	Factor1	0.06301115830541554	Human transcriptome
NCLN	Factor1	0.18382128669681555	Human transcriptome
NCOA1	Factor1	0.0023331281946448513	Human transcriptome
NCOA2	Factor1	0.026256786865877384	Human transcriptome
NCOA3	Factor1	0.10803261706780484	Human transcriptome
NCOA4	Factor1	0.1377044737055863	Human transcriptome
NCOA5	Factor1	0.14803413061496973	Human transcriptome
NCOA6	Factor1	0.1351022697472468	Human transcriptome
NCOA7	Factor1	0.11891516394926216	Human transcriptome
NCOR1	Factor1	0.29240381566599544	Human transcriptome
NCOR2	Factor1	-0.02444901718289937	Human transcriptome
NCR3LG1	Factor1	-0.02214592278606846	Human transcriptome
NCS1	Factor1	0.04564657116936843	Human transcriptome
NCSTN	Factor1	0.1936796674736357	Human transcriptome
NDC1	Factor1	0.30405340779831064	Human transcriptome
NDC80	Factor1	0.06124028238847685	Human transcriptome
NDE1	Factor1	0.05170416741209028	Human transcriptome
NDEL1	Factor1	0.0690451462230706	Human transcriptome
NDFIP1	Factor1	0.2217353576670382	Human transcriptome
NDFIP2	Factor1	0.13649962766886745	Human transcriptome
NDN	Factor1	0.01784526933226985	Human transcriptome
NDOR1	Factor1	0.021491523920131296	Human transcriptome
NDRG1	Factor1	0.0902664795513043	Human transcriptome
NDRG2	Factor1	0.004934619687066536	Human transcriptome
NDRG3	Factor1	0.044423031631067804	Human transcriptome
NDRG4	Factor1	0.024348891379148026	Human transcriptome
NDST1	Factor1	0.03469221769398787	Human transcriptome
NDUFA1	Factor1	0.1749978210659017	Human transcriptome
NDUFA10	Factor1	0.3395447533025926	Human transcriptome
NDUFA11	Factor1	0.00274296647583995	Human transcriptome
NDUFA12	Factor1	0.101332886307134	Human transcriptome
NDUFA2	Factor1	0.006542599756845659	Human transcriptome
NDUFA3	Factor1	0.007961498728796026	Human transcriptome
NDUFA4	Factor1	0.27465087788201475	Human transcriptome
NDUFA4L2	Factor1	0.015189498937883633	Human transcriptome
NDUFA5	Factor1	0.14246588940475557	Human transcriptome
NDUFA6	Factor1	0.07645613166490783	Human transcriptome
NDUFA8	Factor1	0.10020995395494603	Human transcriptome
NDUFA9	Factor1	0.06705412808302419	Human transcriptome
NDUFAB1	Factor1	0.1918402697665791	Human transcriptome
NDUFAF1	Factor1	0.039764764044671955	Human transcriptome
NDUFAF2	Factor1	0.016512219550161265	Human transcriptome
NDUFAF3	Factor1	0.05167140614648123	Human transcriptome
NDUFAF4	Factor1	0.03331933862390843	Human transcriptome
NDUFAF5	Factor1	0.022574598043264785	Human transcriptome
NDUFAF6	Factor1	0.007776130465038597	Human transcriptome
NDUFAF7	Factor1	0.06657505687736925	Human transcriptome
NDUFB1	Factor1	0.01264300130508967	Human transcriptome
NDUFB10	Factor1	0.16038103344253987	Human transcriptome
NDUFB11	Factor1	0.04496772339421526	Human transcriptome
NDUFB2	Factor1	0.06904933886020936	Human transcriptome
NDUFB3	Factor1	0.03749024538329007	Human transcriptome
NDUFB4	Factor1	0.07485669436000604	Human transcriptome
NDUFB5	Factor1	0.1373346835177738	Human transcriptome
NDUFB6	Factor1	0.0871619218764014	Human transcriptome
NDUFB7	Factor1	0.10276943932289573	Human transcriptome
NDUFB8	Factor1	0.02598006299916375	Human transcriptome
NDUFB9	Factor1	0.1866259894930565	Human transcriptome
NDUFC1	Factor1	0.07393765830574864	Human transcriptome
NDUFC2	Factor1	0.032130736972835354	Human transcriptome
NDUFS1	Factor1	0.3438162667885707	Human transcriptome
NDUFS2	Factor1	0.17270951596871834	Human transcriptome
NDUFS3	Factor1	0.20315491256044885	Human transcriptome
NDUFS4	Factor1	0.022268750651513423	Human transcriptome
NDUFS5	Factor1	0.14924797523592417	Human transcriptome
NDUFS6	Factor1	0.10882478454789177	Human transcriptome
NDUFS7	Factor1	0.026172000512469484	Human transcriptome
NDUFS8	Factor1	0.15473163302194237	Human transcriptome
NDUFV1	Factor1	0.3990352273036602	Human transcriptome
NDUFV3	Factor1	0.15028689973879159	Human transcriptome
NEAT1	Factor1	0.007150411586241141	Human transcriptome
NEBL	Factor1	0.0328658433082247	Human transcriptome
NECAB3	Factor1	0.028583049673162404	Human transcriptome
NECAP1	Factor1	0.06651185402733092	Human transcriptome
NECAP2	Factor1	0.11095766563969847	Human transcriptome
NECTIN1	Factor1	0.14937427755992347	Human transcriptome
NECTIN2	Factor1	0.12591225832756295	Human transcriptome
NECTIN4	Factor1	0.018396736455392852	Human transcriptome
NEDD1	Factor1	0.08722160746074425	Human transcriptome
NEDD4	Factor1	0.05090218597266552	Human transcriptome
NEDD4L	Factor1	-0.11567601799099338	Human transcriptome
NEDD8	Factor1	0.11737684063201134	Human transcriptome
NEDD9	Factor1	-0.004163048649549599	Human transcriptome
NEFL	Factor1	0.05529933182690789	Human transcriptome
