sample	group	view	value	combi	ntotal	ptotal
GSM1415909	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1415910	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1415911	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769390	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769391	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769392	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769393	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769394	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769395	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769396	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769397	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM2769398	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103956	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103957	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103958	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103959	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103960	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103961	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103962	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103963	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103964	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3103965	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM4735796	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM4735786	Control	Protozoa_Blood	TRUE	Protozoa_Blood	N=166	D=8
GSM3056401	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056402	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056403	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056404	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056405	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056406	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056407	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056408	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056409	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056410	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056415	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056416	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056417	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056418	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056419	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056420	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056421	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056422	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056437	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056438	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056446	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056447	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056448	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056449	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056450	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056451	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056452	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056453	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056454	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056455	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056456	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056457	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056465	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056466	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056467	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056468	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056469	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056470	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056471	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056472	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056473	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056478	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056479	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056480	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056481	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056482	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056483	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056484	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056485	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056486	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056487	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056488	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056489	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056494	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056495	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056496	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056497	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056498	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056499	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056500	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056501	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056502	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056503	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056510	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056511	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056512	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056513	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056514	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056515	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056516	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056517	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056518	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056526	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056527	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056528	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056529	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056530	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056531	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056532	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056533	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056534	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056535	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056536	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056544	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056545	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056546	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056547	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056548	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056549	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056550	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056551	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056557	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056558	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056559	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056560	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056561	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056562	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056563	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056564	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056565	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056566	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056569	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056570	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056571	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056572	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056573	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056574	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056575	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056576	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056577	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056578	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056579	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056580	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056581	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056582	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056583	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056584	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056585	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056586	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056587	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056588	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056589	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056590	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056591	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056592	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056593	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM3056594	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1022684	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM1022685	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM1022686	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM1022687	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM1022688	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM1022689	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM4735798	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM4735799	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM4735800	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM4735801	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM4735788	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM4735789	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM4735790	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM4735791	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM1022690	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1022691	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1022692	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1022693	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1022694	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1022695	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1385778	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1385779	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1385780	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1385781	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1385782	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1385783	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1415906	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1415907	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1415908	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1415909	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1415910	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM1415911	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM2769390	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769391	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769392	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769393	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769394	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769395	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769396	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769397	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM2769398	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3103956	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103957	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103958	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103959	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103960	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103961	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103962	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103963	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103964	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM3103965	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM4735796	Control	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=166	D=8
GSM4735786	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056401	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056402	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056403	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056404	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056405	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056406	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056407	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056408	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056409	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056410	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056415	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056416	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056417	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056418	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056419	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056420	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056421	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056422	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056437	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056438	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056446	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056447	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056448	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056449	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056450	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056451	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056452	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056453	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056454	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056455	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056456	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056457	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056465	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056466	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056467	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056468	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056469	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056470	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056471	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056472	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056473	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056478	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056479	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056480	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056481	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056482	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056483	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056484	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056485	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056486	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056487	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056488	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056489	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056494	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056495	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056496	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056497	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056498	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056499	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056500	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056501	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056502	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056503	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056510	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056511	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056512	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056513	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056514	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056515	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056516	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056517	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056518	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056526	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056527	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056528	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056529	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056530	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056531	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056532	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056533	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056534	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056535	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056536	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056544	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056545	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056546	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056547	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056548	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056549	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056550	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056551	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056557	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056558	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056559	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056560	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056561	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056562	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056563	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056564	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056565	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056566	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056569	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056570	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056571	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056572	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056573	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056574	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056575	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056576	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056577	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056578	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056579	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056580	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056581	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056582	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056583	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056584	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056585	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056586	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056587	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056588	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056589	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056590	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056591	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056592	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056593	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM3056594	Control	Protozoa_Esophagus	FALSE	missing	N=166	D=8
GSM1022684	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022685	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022686	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022687	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022688	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022689	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735798	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735799	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735800	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735801	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735788	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM4735789	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM4735790	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM4735791	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM1022690	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1022691	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1022692	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1022693	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1022694	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1022695	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1385778	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1385779	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1385780	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1385781	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1385782	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1385783	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1415906	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1415907	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1415908	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1415909	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1415910	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM1415911	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM2769390	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM2769391	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM2769392	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM2769393	Control	Viral_Blood	FALSE	missing	N=166	D=2
GSM2769394	Control	Viral_Blood	FALSE	missing	N=166	D=2
