feature	factor	value	view
PRDM11	Factor4	-8.283024851876982e-4	Human transcriptome
PRDM15	Factor4	-0.07028093615580958	Human transcriptome
PRDM2	Factor4	-0.003958536375120004	Human transcriptome
PRDM4	Factor4	1.253960068332223e-4	Human transcriptome
PRDX1	Factor4	-0.007261916543900339	Human transcriptome
PRDX2	Factor4	-0.3345314118623526	Human transcriptome
PRDX3	Factor4	0.0013221281388712666	Human transcriptome
PRDX4	Factor4	4.875461107608957e-4	Human transcriptome
PRDX5	Factor4	-0.009739184186280472	Human transcriptome
PRDX6	Factor4	-0.0235224354303944	Human transcriptome
PREB	Factor4	-0.13615335765807657	Human transcriptome
PRELID1	Factor4	-0.0010490473978462802	Human transcriptome
PRELID3B	Factor4	0.11376925142919345	Human transcriptome
PREP	Factor4	-0.16254730470437637	Human transcriptome
PREPL	Factor4	0.10087245138660937	Human transcriptome
PREX1	Factor4	-0.0014104844179240955	Human transcriptome
PRF1	Factor4	-7.68526298138847e-5	Human transcriptome
PRG4	Factor4	6.589466411964951e-5	Human transcriptome
PRICKLE1	Factor4	5.7700721249359465e-5	Human transcriptome
PRICKLE2	Factor4	-0.003036989630007633	Human transcriptome
PRICKLE3	Factor4	-0.06555542695747883	Human transcriptome
PRIM2	Factor4	-1.4235367746661981e-4	Human transcriptome
PRIMPOL	Factor4	-4.788176573963943e-5	Human transcriptome
PRKAA1	Factor4	-8.659600672366302e-5	Human transcriptome
PRKAB1	Factor4	-4.400334684319414e-4	Human transcriptome
PRKAB2	Factor4	3.8886629418875693e-4	Human transcriptome
PRKACA	Factor4	-0.21228957535186949	Human transcriptome
PRKACB	Factor4	-0.14922517849557526	Human transcriptome
PRKAG1	Factor4	6.623063323108645e-4	Human transcriptome
PRKAG2	Factor4	0.0010542257543060393	Human transcriptome
PRKAR1A	Factor4	-0.2628424112303331	Human transcriptome
PRKAR1B	Factor4	-0.21827189874499883	Human transcriptome
PRKAR2A	Factor4	-2.9406434907532813e-4	Human transcriptome
PRKAR2B	Factor4	-1.4229593332895093e-4	Human transcriptome
PRKCA	Factor4	-0.0015426983329059	Human transcriptome
PRKCB	Factor4	1.5513083432413692e-4	Human transcriptome
PRKCD	Factor4	-0.21259668428147213	Human transcriptome
PRKCE	Factor4	-4.2292877201932286e-4	Human transcriptome
PRKCH	Factor4	1.647067720009836e-4	Human transcriptome
PRKCI	Factor4	0.20477202374465261	Human transcriptome
PRKCQ	Factor4	2.7003986110660114e-5	Human transcriptome
PRKCQ-AS1	Factor4	-3.796983577297028e-4	Human transcriptome
PRKCSH	Factor4	-0.4974748968015589	Human transcriptome
PRKCZ	Factor4	-0.05509113189462667	Human transcriptome
PRKD2	Factor4	-0.23315028705375176	Human transcriptome
PRKD3	Factor4	-3.09558699546846e-4	Human transcriptome
PRKDC	Factor4	-0.8124801812670845	Human transcriptome
PRKG1	Factor4	2.3217051788045718e-4	Human transcriptome
PRKRA	Factor4	-0.001191862728280531	Human transcriptome
PRKRIP1	Factor4	-0.061029749575707795	Human transcriptome
PRKX	Factor4	-9.746618750571125e-4	Human transcriptome
PRKY	Factor4	-0.1120727184486354	Human transcriptome
PRMT1	Factor4	-0.33339015069056877	Human transcriptome
PRMT2	Factor4	-0.002307553270972728	Human transcriptome
PRMT3	Factor4	-2.3025665859954981e-4	Human transcriptome
PRMT5	Factor4	-0.12312300270298776	Human transcriptome
PRMT6	Factor4	-0.10585077260537086	Human transcriptome
PRMT7	Factor4	-0.13724437440266687	Human transcriptome
PRMT9	Factor4	1.3612879589994032e-5	Human transcriptome
PRNP	Factor4	-0.03233866377318059	Human transcriptome
PROCR	Factor4	-1.4128714979523414e-5	Human transcriptome
PROM2	Factor4	-7.255619417025682e-5	Human transcriptome
PROS1	Factor4	-6.343120611864347e-4	Human transcriptome
PROSC	Factor4	6.446771185795854e-5	Human transcriptome
PROSER1	Factor4	1.4654692228923134e-4	Human transcriptome
PROSER2	Factor4	-0.07381873070598356	Human transcriptome
PROSER3	Factor4	-0.03431281184732881	Human transcriptome
PRPF19	Factor4	-0.4968101750955097	Human transcriptome
PRPF3	Factor4	-0.1434752715670225	Human transcriptome
PRPF31	Factor4	-0.11540412149307289	Human transcriptome
PRPF38A	Factor4	-0.2096539202151474	Human transcriptome
PRPF38B	Factor4	-0.001131547500896444	Human transcriptome
PRPF39	Factor4	2.002965686047953e-4	Human transcriptome
PRPF4	Factor4	-6.751878086610914e-4	Human transcriptome
PRPF40A	Factor4	2.337925988280134e-4	Human transcriptome
PRPF40B	Factor4	-0.0026140289491245103	Human transcriptome
PRPF4B	Factor4	4.99118681303137e-5	Human transcriptome
PRPF6	Factor4	-0.5229575896249005	Human transcriptome
PRPF8	Factor4	-1.353826600999882	Human transcriptome
PRPS1	Factor4	-8.155302611399548e-4	Human transcriptome
PRPS2	Factor4	-5.009256641406437e-4	Human transcriptome
PRPSAP1	Factor4	-0.2351317164296712	Human transcriptome
PRPSAP2	Factor4	-1.2130782441444397e-4	Human transcriptome
PRR11	Factor4	-7.916508349820078e-4	Human transcriptome
PRR12	Factor4	-0.1435653500699188	Human transcriptome
PRR13	Factor4	-4.4104648460656045e-4	Human transcriptome
PRR14	Factor4	-0.10469596706727204	Human transcriptome
PRR14L	Factor4	-0.0035797813539454244	Human transcriptome
PRR3	Factor4	-8.099604763430737e-4	Human transcriptome
PRR5	Factor4	-0.05578663408110418	Human transcriptome
PRR5L	Factor4	2.5323885781691988e-5	Human transcriptome
PRRC1	Factor4	0.0032717226256519442	Human transcriptome
PRRC2A	Factor4	-0.7069243066368663	Human transcriptome
PRRC2B	Factor4	-0.41986923630904066	Human transcriptome
PRRC2C	Factor4	-0.6469349657467499	Human transcriptome
PRRG1	Factor4	-7.812581935305269e-5	Human transcriptome
PRRG4	Factor4	5.585351876608103e-5	Human transcriptome
PRRX1	Factor4	2.3744756054753716e-6	Human transcriptome
PRSS12	Factor4	0.0016379450633980796	Human transcriptome
PRSS22	Factor4	-3.634683737055794e-5	Human transcriptome
PRSS23	Factor4	-0.034533856968828526	Human transcriptome
PRSS27	Factor4	-0.0012470296173069228	Human transcriptome
PRSS3	Factor4	-1.7291251663661467e-4	Human transcriptome
PRSS8	Factor4	-1.739005989400968e-7	Human transcriptome
PRTFDC1	Factor4	-2.837667159221785e-4	Human transcriptome
PRTG	Factor4	-4.779842660736743e-4	Human transcriptome
PRUNE1	Factor4	-3.392149465900078e-4	Human transcriptome
PRUNE2	Factor4	2.6215923795052965e-5	Human transcriptome
PRX	Factor4	-5.337294437423003e-4	Human transcriptome
PSAP	Factor4	-0.12310322021979243	Human transcriptome
PSAT1	Factor4	0.31619910488666303	Human transcriptome
PSCA	Factor4	4.033582881021723e-5	Human transcriptome
PSD3	Factor4	8.881754468228567e-4	Human transcriptome
PSD4	Factor4	-0.17134560018034958	Human transcriptome
PSEN1	Factor4	6.673270870475078e-4	Human transcriptome
PSEN2	Factor4	-0.0013862226443141802	Human transcriptome
PSENEN	Factor4	-1.1205974108594124e-4	Human transcriptome
PSIP1	Factor4	-8.187522943936608e-5	Human transcriptome
PSKH1	Factor4	-0.14080702841787668	Human transcriptome
PSMA1	Factor4	7.575125873287332e-5	Human transcriptome
PSMA3	Factor4	-4.558412750279616e-4	Human transcriptome
PSMA3-AS1	Factor4	2.572444504229255e-5	Human transcriptome
PSMA4	Factor4	-0.024441453072390196	Human transcriptome
PSMA5	Factor4	-2.2494245445588113e-4	Human transcriptome
PSMA6	Factor4	-3.84354264980002e-4	Human transcriptome
PSMA7	Factor4	-0.006340386906211605	Human transcriptome
PSMB1	Factor4	-1.863784225173029e-4	Human transcriptome
PSMB10	Factor4	-5.648785148206068e-4	Human transcriptome
PSMB2	Factor4	-0.0016275858964052026	Human transcriptome
PSMB3	Factor4	-0.001051789266150546	Human transcriptome
PSMB4	Factor4	-0.24061131667312333	Human transcriptome
PSMB5	Factor4	-4.0495310111432047e-4	Human transcriptome
PSMB6	Factor4	-0.18432866949172766	Human transcriptome
PSMB7	Factor4	-0.010878115423546973	Human transcriptome
PSMB8	Factor4	-0.17721326705631887	Human transcriptome
PSMB8-AS1	Factor4	-2.2988505292564545e-5	Human transcriptome
PSMB9	Factor4	-7.521384932467048e-4	Human transcriptome
PSMC2	Factor4	3.132830615964023e-5	Human transcriptome
PSMC3	Factor4	-0.22743583302313805	Human transcriptome
PSMC4	Factor4	-0.005432971117274782	Human transcriptome
PSMC5	Factor4	-0.2742642623178043	Human transcriptome
PSMC6	Factor4	1.1529430110955279e-4	Human transcriptome
PSMD1	Factor4	-0.0033960817800277364	Human transcriptome
PSMD10	Factor4	-1.9966900267674944e-5	Human transcriptome
PSMD11	Factor4	-0.20024465301562908	Human transcriptome
PSMD12	Factor4	8.917422281053034e-4	Human transcriptome
PSMD13	Factor4	-0.0018183440891457985	Human transcriptome
PSMD14	Factor4	-1.9494871782628349e-4	Human transcriptome
PSMD2	Factor4	-0.3548291392025486	Human transcriptome
PSMD3	Factor4	-0.35305816604108886	Human transcriptome
PSMD4	Factor4	-0.2396825174847191	Human transcriptome
PSMD5	Factor4	1.3554048974670127e-5	Human transcriptome
PSMD5-AS1	Factor4	9.04818512427909e-4	Human transcriptome
PSMD6	Factor4	-4.647263618481431e-4	Human transcriptome
PSMD7	Factor4	2.8679331489024303e-4	Human transcriptome
PSMD8	Factor4	-0.001944472374607419	Human transcriptome
PSMD9	Factor4	-2.8149380380351e-4	Human transcriptome
PSME1	Factor4	-0.010040591961881491	Human transcriptome
PSME2	Factor4	-0.21270204074176985	Human transcriptome
PSME3	Factor4	-0.2020125377907983	Human transcriptome
PSME4	Factor4	-0.00985939473291627	Human transcriptome
PSMF1	Factor4	-0.4382055318745498	Human transcriptome
PSMG1	Factor4	1.1865482762833698e-4	Human transcriptome
PSMG2	Factor4	1.8914814544941273e-4	Human transcriptome
PSMG3	Factor4	-0.001121485592739701	Human transcriptome
PSMG4	Factor4	-0.0012705762562106643	Human transcriptome
PSPC1	Factor4	-0.11613290204668095	Human transcriptome
PSPH	Factor4	3.793465909402181e-4	Human transcriptome
PSRC1	Factor4	-0.009633007380313162	Human transcriptome
PSTPIP1	Factor4	3.2791461547210077e-05	Human transcriptome
PSTPIP2	Factor4	-0.08761936008339855	Human transcriptome
PTAFR	Factor4	-0.001050673165010943	Human transcriptome
PTAR1	Factor4	0.16954327759946214	Human transcriptome
PTBP1	Factor4	-0.8395347706107211	Human transcriptome
PTBP2	Factor4	-9.770640599491998e-5	Human transcriptome
PTBP3	Factor4	-8.221452698393643e-4	Human transcriptome
PTCD2	Factor4	1.1203357824790185e-4	Human transcriptome
PTCD3	Factor4	3.979474687342942e-4	Human transcriptome
PTCH1	Factor4	-1.8221822379840727e-4	Human transcriptome
PTDSS1	Factor4	-0.14024124472821065	Human transcriptome
PTDSS2	Factor4	-0.10624510154009863	Human transcriptome
PTEN	Factor4	0.0010819452253093486	Human transcriptome
PTER	Factor4	8.718277334476475e-4	Human transcriptome
PTGER1	Factor4	-7.29642536165801e-5	Human transcriptome
PTGER2	Factor4	-1.6450850591914824e-4	Human transcriptome
PTGER4	Factor4	-0.0022702671220626498	Human transcriptome
PTGES	Factor4	-0.005224339357953913	Human transcriptome
PTGES2	Factor4	-0.1311749832662477	Human transcriptome
PTGES3	Factor4	-2.6082912394055337e-4	Human transcriptome
PTGFR	Factor4	-6.294233646946443e-5	Human transcriptome
PTGFRN	Factor4	-0.41326759971856464	Human transcriptome
PTGIS	Factor4	-4.028509520340493e-5	Human transcriptome
PTGR1	Factor4	-0.001423438993149171	Human transcriptome
PTGS1	Factor4	-0.0010287066289335054	Human transcriptome
PTGS2	Factor4	0.0028344180116743854	Human transcriptome
PTHLH	Factor4	0.003586418793453612	Human transcriptome
PTK2	Factor4	2.4921565349744394e-4	Human transcriptome
PTK2B	Factor4	-0.17927345738533573	Human transcriptome
PTK6	Factor4	-8.663138390389207e-5	Human transcriptome
PTK7	Factor4	-0.0036737726995995663	Human transcriptome
PTMA	Factor4	-0.5832871228599731	Human transcriptome
PTMS	Factor4	-0.17981596081452964	Human transcriptome
PTN	Factor4	3.8829945702121015e-4	Human transcriptome
PTOV1	Factor4	-0.1347389744373821	Human transcriptome
PTP4A2	Factor4	3.963815306315081e-4	Human transcriptome
PTPA	Factor4	-0.43047724979040336	Human transcriptome
PTPDC1	Factor4	1.2939422132886556e-6	Human transcriptome
PTPN1	Factor4	-0.38134735567233674	Human transcriptome
PTPN11	Factor4	0.0011631140401224872	Human transcriptome
PTPN12	Factor4	0.21816524194503464	Human transcriptome
PTPN13	Factor4	-0.006310974456908783	Human transcriptome
PTPN14	Factor4	9.501562923091023e-4	Human transcriptome
PTPN18	Factor4	-0.12651548056509984	Human transcriptome
PTPN2	Factor4	0.001545624377736724	Human transcriptome
PTPN21	Factor4	-0.00269093636596419	Human transcriptome
PTPN23	Factor4	-0.22861292095826757	Human transcriptome
PTPN3	Factor4	-0.005307029495342939	Human transcriptome
PTPN4	Factor4	-2.5268798862898166e-4	Human transcriptome
PTPN6	Factor4	-4.698275901797928e-4	Human transcriptome
PTPN7	Factor4	9.222572553598643e-5	Human transcriptome
PTPN9	Factor4	-4.892047205989976e-4	Human transcriptome
PTPRA	Factor4	-0.2651220834572016	Human transcriptome
PTPRC	Factor4	1.1869965309125622e-4	Human transcriptome
PTPRE	Factor4	1.2235785375897117e-4	Human transcriptome
PTPRF	Factor4	-0.5034264338863508	Human transcriptome
PTPRG	Factor4	-0.07666976123825091	Human transcriptome
PTPRJ	Factor4	-4.05646408127462e-4	Human transcriptome
PTPRK	Factor4	-0.4097000494435279	Human transcriptome
PTPRM	Factor4	0.0018814098643701624	Human transcriptome
PTPRQ	Factor4	2.6355405372656582e-5	Human transcriptome
PTPRS	Factor4	-0.17491805160966722	Human transcriptome
PTPRU	Factor4	-0.08801400425615012	Human transcriptome
PTPRZ1	Factor4	1.9038779407978755e-4	Human transcriptome
PTRF	Factor4	-0.10334149275677539	Human transcriptome
PTRH2	Factor4	-1.9260853996916393e-4	Human transcriptome
PTRHD1	Factor4	-3.236605987043392e-4	Human transcriptome
PTS	Factor4	0.001143098620891824	Human transcriptome
PTTG1	Factor4	-0.0038721982410252305	Human transcriptome
PTTG1IP	Factor4	0.0054529430200105315	Human transcriptome
PTX3	Factor4	1.0826486529441071e-4	Human transcriptome
PUDP	Factor4	-1.7506204672922178e-4	Human transcriptome
PUF60	Factor4	-0.5552840603854461	Human transcriptome
PUM1	Factor4	-0.17187972687941017	Human transcriptome
PUM2	Factor4	0.002155523970126314	Human transcriptome
PUM3	Factor4	4.769068879537453e-5	Human transcriptome
PURA	Factor4	7.81743798785334e-4	Human transcriptome
PURB	Factor4	2.0973426075852422e-4	Human transcriptome
PUS1	Factor4	-0.002228339141059538	Human transcriptome
PUS10	Factor4	0.0010769990455344514	Human transcriptome
PUS3	Factor4	9.361953884240246e-5	Human transcriptome
PUS7	Factor4	-3.067425633841746e-4	Human transcriptome
PUS7L	Factor4	4.1927583447263654e-4	Human transcriptome
PUSL1	Factor4	-0.0746332522842146	Human transcriptome
PVR	Factor4	-4.0869135364788537e-4	Human transcriptome
PVT1	Factor4	-4.290536524390236e-4	Human transcriptome
PWP1	Factor4	1.5712477334023315e-4	Human transcriptome
PWWP2A	Factor4	-3.866342857504157e-5	Human transcriptome
PWWP2B	Factor4	-0.0014413454637063955	Human transcriptome
PXDC1	Factor4	0.1765244852014435	Human transcriptome
PXDN	Factor4	-0.006157777315707017	Human transcriptome
PXK	Factor4	2.1189900871667366e-4	Human transcriptome
PXMP4	Factor4	1.212069587371608e-4	Human transcriptome
PXN	Factor4	-0.400593983252387	Human transcriptome
PXYLP1	Factor4	-1.0287409328580896e-4	Human transcriptome
PYCARD	Factor4	-8.268786496025178e-4	Human transcriptome
PYCR1	Factor4	0.09568188946057672	Human transcriptome
PYCR2	Factor4	-4.039925581383467e-4	Human transcriptome
PYCRL	Factor4	-1.3546572776998995e-4	Human transcriptome
PYGB	Factor4	0.0019444643573212933	Human transcriptome
PYGL	Factor4	-0.3784025975508057	Human transcriptome
PYGO2	Factor4	-0.18230474055866447	Human transcriptome
PYHIN1	Factor4	1.1790061657434665e-4	Human transcriptome
PYM1	Factor4	-0.1464368978862728	Human transcriptome
PYROXD1	Factor4	0.0021993589952345838	Human transcriptome
PYROXD2	Factor4	-2.1958656268919336e-4	Human transcriptome
PYURF	Factor4	1.057182655716758e-5	Human transcriptome
QARS	Factor4	-0.447130828906066	Human transcriptome
QDPR	Factor4	-5.064688200025247e-4	Human transcriptome
QKI	Factor4	-0.0013198239094434755	Human transcriptome
QPCT	Factor4	1.421555328828182e-4	Human transcriptome
QRICH1	Factor4	-0.2831165145535126	Human transcriptome
QRICH2	Factor4	-3.324913959070313e-4	Human transcriptome
QRSL1	Factor4	-6.34091921253067e-5	Human transcriptome
QSER1	Factor4	-7.660878204896919e-4	Human transcriptome
QSOX1	Factor4	-0.08724378451277164	Human transcriptome
QSOX2	Factor4	-0.1220047748077101	Human transcriptome
QTRT1	Factor4	-0.10620413473312805	Human transcriptome
QTRT2	Factor4	-0.001524953158901865	Human transcriptome
R3HCC1	Factor4	-3.2023234389441305e-4	Human transcriptome
R3HCC1L	Factor4	-3.2646759146943614e-4	Human transcriptome
R3HDM1	Factor4	-4.1427929288762267e-4	Human transcriptome
R3HDM2	Factor4	-2.9807057966290816e-5	Human transcriptome
R3HDM4	Factor4	-3.135086527927975e-4	Human transcriptome
RAB10	Factor4	0.002239165450306091	Human transcriptome
RAB11A	Factor4	0.005891435175106777	Human transcriptome
RAB11B	Factor4	-0.21313799326281793	Human transcriptome
RAB11FIP1	Factor4	-1.6483262947974178e-4	Human transcriptome
RAB11FIP2	Factor4	-1.0005980436544695e-5	Human transcriptome
RAB11FIP3	Factor4	-0.14414559517329398	Human transcriptome
RAB11FIP4	Factor4	-4.185301733405887e-4	Human transcriptome
RAB11FIP5	Factor4	-0.11486311993238811	Human transcriptome
RAB12	Factor4	3.6116955345757583e-4	Human transcriptome
RAB13	Factor4	1.351519735521046e-4	Human transcriptome
RAB14	Factor4	0.0015278507743506523	Human transcriptome
RAB15	Factor4	-3.3130546140515687e-4	Human transcriptome
RAB18	Factor4	0.17535581510630294	Human transcriptome
RAB1A	Factor4	0.2598460292702361	Human transcriptome
RAB1B	Factor4	-0.21513931162768726	Human transcriptome
RAB21	Factor4	0.2149017877890936	Human transcriptome
RAB22A	Factor4	0.20551977853386802	Human transcriptome
RAB23	Factor4	1.0929603865124943e-4	Human transcriptome
RAB25	Factor4	1.4726751003055172e-5	Human transcriptome
RAB27A	Factor4	-0.0014256594812222306	Human transcriptome
RAB27B	Factor4	0.1891754360252698	Human transcriptome
RAB28	Factor4	1.0050747133949993e-4	Human transcriptome
RAB29	Factor4	-1.8513412175840608e-4	Human transcriptome
RAB2A	Factor4	0.19753189192446086	Human transcriptome
RAB2B	Factor4	-1.2674710213176376e-4	Human transcriptome
RAB30	Factor4	0.0011959902981070044	Human transcriptome
RAB31	Factor4	-0.0010699617650279558	Human transcriptome
RAB32	Factor4	2.997066601188014e-4	Human transcriptome
RAB33B	Factor4	3.455141292106918e-5	Human transcriptome
RAB34	Factor4	-0.1448640076193508	Human transcriptome
RAB35	Factor4	-0.0015171304691504294	Human transcriptome
RAB36	Factor4	-0.001477426445593981	Human transcriptome
RAB37	Factor4	1.1065805566578804e-5	Human transcriptome
RAB38	Factor4	-2.28248868559018e-5	Human transcriptome
RAB3B	Factor4	-4.8011538877438815e-4	Human transcriptome
RAB3D	Factor4	-5.972456891723688e-5	Human transcriptome
RAB3GAP1	Factor4	-5.1136256357567586e-5	Human transcriptome
RAB3GAP2	Factor4	0.0011769495629430837	Human transcriptome
RAB3IP	Factor4	9.375636407780137e-4	Human transcriptome
RAB40B	Factor4	-7.403693162998261e-5	Human transcriptome
RAB40C	Factor4	-0.0031695996766562973	Human transcriptome
RAB4A	Factor4	9.934366332774565e-5	Human transcriptome
RAB5A	Factor4	0.13721659143067724	Human transcriptome
RAB5B	Factor4	-0.38600721987008974	Human transcriptome
RAB5C	Factor4	-5.008741611698143e-4	Human transcriptome
RAB6A	Factor4	0.3132725745162894	Human transcriptome
RAB7A	Factor4	-0.47189349463187397	Human transcriptome
RAB7B	Factor4	-0.07393557578380361	Human transcriptome
RAB8A	Factor4	-0.0741449388427128	Human transcriptome
RAB8B	Factor4	-3.043903136712855e-4	Human transcriptome
RAB9A	Factor4	9.38950312923726e-4	Human transcriptome
RABAC1	Factor4	-2.0722349298982255e-4	Human transcriptome
RABEP1	Factor4	1.5816070989575765e-4	Human transcriptome
RABEP2	Factor4	-0.11110651464067817	Human transcriptome
RABEPK	Factor4	-0.0010918130390446664	Human transcriptome
RABGAP1	Factor4	-0.0028308968739291633	Human transcriptome
RABGAP1L	Factor4	3.6539565983716144e-4	Human transcriptome
RABGGTA	Factor4	-0.0012303060605708242	Human transcriptome
RABGGTB	Factor4	-3.6789518719066594e-4	Human transcriptome
RABIF	Factor4	1.3019517251674101e-4	Human transcriptome
RABL2B	Factor4	-2.5161298494367866e-4	Human transcriptome
RABL3	Factor4	1.9663083021328732e-4	Human transcriptome
RABL6	Factor4	-0.4887739517583947	Human transcriptome
RAC1	Factor4	-0.0017502220189969402	Human transcriptome
RAC2	Factor4	-0.002723598273733831	Human transcriptome
RAC3	Factor4	-9.011774796076166e-4	Human transcriptome
RACGAP1	Factor4	-0.13032656856946903	Human transcriptome
RACK1	Factor4	-0.08626777577013414	Human transcriptome
RAD1	Factor4	-6.804920878011364e-5	Human transcriptome
RAD17	Factor4	2.0889815788239146e-4	Human transcriptome
RAD18	Factor4	-0.07694872487026037	Human transcriptome
RAD21	Factor4	-0.003880541834120882	Human transcriptome
RAD23A	Factor4	-0.19162162052079357	Human transcriptome
RAD23B	Factor4	-0.3070852494316372	Human transcriptome
RAD51	Factor4	-8.601670264684347e-4	Human transcriptome
RAD51B	Factor4	2.2928101491590376e-4	Human transcriptome
RAD51C	Factor4	-1.7481039624499066e-4	Human transcriptome
RAD51D	Factor4	-0.0687411920823856	Human transcriptome
RAD52	Factor4	-2.6083073298163934e-4	Human transcriptome
RAD54L2	Factor4	-0.19015666659193411	Human transcriptome
RAD9A	Factor4	-3.637449401655369e-4	Human transcriptome
RAE1	Factor4	-4.012156555717699e-4	Human transcriptome
RAET1L	Factor4	-1.700956683919735e-5	Human transcriptome
RAF1	Factor4	-0.38435652555680966	Human transcriptome
RAI1	Factor4	-0.12992789072186794	Human transcriptome
RAI14	Factor4	3.809415410509038e-4	Human transcriptome
RALA	Factor4	0.0036474429142096493	Human transcriptome
RALB	Factor4	7.877988363947041e-4	Human transcriptome
RALBP1	Factor4	-3.565262873680748e-4	Human transcriptome
RALGAPA1	Factor4	-0.001057717311942964	Human transcriptome
RALGAPA2	Factor4	-5.200364983297975e-4	Human transcriptome
RALGAPB	Factor4	-2.9740418717596003e-4	Human transcriptome
RALGDS	Factor4	-0.051934919778490886	Human transcriptome
RALGPS1	Factor4	-6.696635500436906e-4	Human transcriptome
RALGPS2	Factor4	0.003375588053454787	Human transcriptome
RALY	Factor4	-0.5487933163661705	Human transcriptome
RAMP1	Factor4	-3.533874785688026e-6	Human transcriptome
RAN	Factor4	0.0030124528913870996	Human transcriptome
RANBP1	Factor4	-0.10370136535689323	Human transcriptome
RANBP10	Factor4	-0.1784437824681809	Human transcriptome
RANBP17	Factor4	-1.19786715251547e-4	Human transcriptome
RANBP2	Factor4	-0.00821893850784882	Human transcriptome
RANBP3	Factor4	-0.15963575976673702	Human transcriptome
RANBP6	Factor4	1.358534593396078e-4	Human transcriptome
RANBP9	Factor4	0.0016093755634132218	Human transcriptome
RANGAP1	Factor4	-0.8655899253375873	Human transcriptome
RAP1A	Factor4	0.0027468552080288583	Human transcriptome
RAP1B	Factor4	0.0013513283225785842	Human transcriptome
RAP1GAP	Factor4	2.1611678941891967e-4	Human transcriptome
RAP1GAP2	Factor4	-5.469889314776513e-4	Human transcriptome
RAP1GDS1	Factor4	7.062763880401532e-4	Human transcriptome
RAP2A	Factor4	5.685754455817171e-4	Human transcriptome
RAP2B	Factor4	-8.931493657112253e-4	Human transcriptome
RAP2C	Factor4	0.0011609407753155837	Human transcriptome
RAPGEF1	Factor4	-0.2653615098826731	Human transcriptome
RAPGEF2	Factor4	-9.187419581028529e-4	Human transcriptome
RAPGEF3	Factor4	-9.141200575528446e-4	Human transcriptome
RAPGEF5	Factor4	-2.673291774937127e-4	Human transcriptome
RAPGEF6	Factor4	-3.533519392886325e-5	Human transcriptome
RAPGEFL1	Factor4	-0.0010165994381470488	Human transcriptome
RAPH1	Factor4	-3.956335845447584e-4	Human transcriptome
RARA	Factor4	-0.002466199521149133	Human transcriptome
RARB	Factor4	1.502996031286518e-4	Human transcriptome
RARG	Factor4	-9.88539899231885e-4	Human transcriptome
RARRES2	Factor4	-5.1868263772134186e-5	Human transcriptome
RARRES3	Factor4	-1.1818234634431062e-5	Human transcriptome
RARS	Factor4	2.2088023085470047e-4	Human transcriptome
RARS2	Factor4	3.326354430593209e-4	Human transcriptome
RASA1	Factor4	0.001712550036944961	Human transcriptome
RASA2	Factor4	9.067276766343487e-4	Human transcriptome
RASA3	Factor4	-0.003002592390128631	Human transcriptome
RASAL2	Factor4	-6.081841388546594e-4	Human transcriptome
RASAL3	Factor4	8.785124735282453e-5	Human transcriptome
RASGEF1B	Factor4	1.2613702826439664e-4	Human transcriptome
RASGRF2	Factor4	1.64737412608459e-4	Human transcriptome
RASGRP1	Factor4	0.006581248752381265	Human transcriptome
RASGRP2	Factor4	9.442181931294921e-6	Human transcriptome
RASGRP4	Factor4	1.3725565675471127e-5	Human transcriptome
RASL11A	Factor4	-5.319212588560963e-4	Human transcriptome
RASL12	Factor4	-4.06524266764459e-5	Human transcriptome
RASSF1	Factor4	-7.332459482615888e-4	Human transcriptome
RASSF2	Factor4	-3.562123095152543e-4	Human transcriptome
RASSF3	Factor4	-4.5281438098540626e-4	Human transcriptome
RASSF4	Factor4	-3.72189509693694e-5	Human transcriptome
RASSF5	Factor4	-3.717467613218344e-4	Human transcriptome
RASSF7	Factor4	2.2539713593004406e-4	Human transcriptome
RASSF8	Factor4	-4.632090777589061e-4	Human transcriptome
RASSF9	Factor4	4.1224540184388353e-5	Human transcriptome
RAVER1	Factor4	-0.0029091994777552766	Human transcriptome
RAVER2	Factor4	1.671221615875071e-5	Human transcriptome
RB1	Factor4	-3.968254494487434e-4	Human transcriptome
RB1CC1	Factor4	-0.0037963552946791864	Human transcriptome
RBAK	Factor4	3.8303026242443794e-4	Human transcriptome
RBBP4	Factor4	-1.2421231570213637e-4	Human transcriptome
RBBP5	Factor4	2.6446780691833765e-4	Human transcriptome
RBBP6	Factor4	-0.0037525236715522567	Human transcriptome
RBBP7	Factor4	-0.353765971503932	Human transcriptome
RBBP8	Factor4	2.994382608583646e-4	Human transcriptome
RBBP9	Factor4	6.671516565502029e-4	Human transcriptome
RBCK1	Factor4	0.002071618002344371	Human transcriptome
RBFA	Factor4	-1.1440097174788701e-4	Human transcriptome
RBFOX2	Factor4	-0.004221294422944506	Human transcriptome
RBL1	Factor4	-1.704623434237577e-4	Human transcriptome
RBL2	Factor4	0.002615004445476564	Human transcriptome
RBM10	Factor4	-0.2468754330337468	Human transcriptome
RBM12	Factor4	-0.0018083170603130933	Human transcriptome
RBM12B	Factor4	-7.078458347234433e-4	Human transcriptome
RBM14	Factor4	-0.11553991803963198	Human transcriptome
RBM15	Factor4	-0.08959724101710045	Human transcriptome
RBM15B	Factor4	-0.27622224291098946	Human transcriptome
RBM17	Factor4	-0.25583136470825335	Human transcriptome
RBM18	Factor4	-1.9414830456286353e-4	Human transcriptome
RBM19	Factor4	-0.20064763631302443	Human transcriptome
